target_id,dealer_id,target_month,target_year,sales_target_units,revenue_target
4801,67,1,2024,25,8557097875
4802,67,2,2024,23,8429554096
4803,67,3,2024,29,9314355517
4804,67,4,2024,26,8433165312
4805,67,5,2024,21,7573845594
4806,67,6,2024,22,6922103210
4807,67,7,2024,20,6993288640
4808,67,8,2024,20,6678026940
4809,67,9,2024,26,8452290652
4810,67,10,2024,27,11093249241
4811,67,11,2024,23,8284163713
4812,67,12,2024,22,6796346348
4813,67,1,2025,28,10371873596
4814,67,2,2025,25,9920376000
4815,67,3,2025,29,9324527499
4816,67,4,2025,28,8658665456
4817,67,5,2025,26,9585051138
4818,67,6,2025,26,9953596952
4819,67,7,2025,29,10958427432
4820,67,8,2025,21,6309174291
4821,67,9,2025,20,6320119880
4822,67,10,2025,25,10295588675
4823,67,11,2025,22,7071359086
4824,67,12,2025,26,8455685134
4825,68,1,2020,24,8929310640
4826,68,2,2020,25,7994527050
4827,68,3,2020,22,7305419198
4828,68,4,2020,21,7620282831
4829,68,5,2020,17,5526558798
4830,68,6,2020,22,6795764448
4831,68,7,2020,24,9866889984
4832,68,8,2020,18,6997980780
4833,68,9,2020,25,9457272250
4834,68,10,2020,18,6164427204
4835,68,11,2020,21,6755595945
4836,68,12,2020,18,5940548874
4837,68,1,2021,20,7066634880
4838,68,2,2021,23,8978151660
4839,68,3,2021,21,8669275545
4840,68,4,2021,28,8628251996
4841,68,5,2021,22,7748733608
4842,68,6,2021,21,6362526051
4843,68,7,2021,20,7420402020
4844,68,8,2021,27,9898657407
4845,68,9,2021,21,7618031841
4846,68,10,2021,25,9903833775
4847,68,11,2021,24,8321877048
4848,68,12,2021,29,10429670896
4849,68,1,2022,26,9609684604
4850,68,2,2022,23,9546948951
4851,68,3,2022,22,9124242534
4852,68,4,2022,24,8212224456
4853,68,5,2022,28,10302264924
4854,68,6,2022,27,8392530447
4855,68,7,2022,28,10070018672
4856,68,8,2022,23,7391784919
4857,68,9,2022,20,6113419280
4858,68,10,2022,24,7215175296
4859,68,11,2022,25,8519885975
4860,68,12,2022,20,7793154300
4861,68,1,2023,22,7987821886
4862,68,2,2023,25,7502218975
4863,68,3,2023,23,7356289617
4864,68,4,2023,25,8500020650
4865,68,5,2023,23,8763586753
4866,68,6,2023,26,8876173384
4867,68,7,2023,25,8638516925
4868,68,8,2023,20,6657024200
4869,68,9,2023,24,8814008208
4870,68,10,2023,26,10772219770
4871,68,11,2023,24,9359856024
4872,68,12,2023,26,8974874532
4873,68,1,2024,28,11675518932
4874,68,2,2024,25,8334558450
4875,68,3,2024,27,10699620480
4876,68,4,2024,24,9813527088
4877,68,5,2024,27,11167160796
4878,68,6,2024,21,7003755171
4879,68,7,2024,20,6379766160
4880,68,8,2024,29,11274240158
4881,68,9,2024,24,8216140224
4882,68,10,2024,27,9926041995
4883,68,11,2024,28,11744664008
4884,68,12,2024,20,7126445380
4885,68,1,2025,21,8376435102
4886,68,2,2025,23,7423802299
4887,68,3,2025,29,9306927109
4888,68,4,2025,24,8995766208
4889,68,5,2025,24,8256310776
4890,68,6,2025,29,11061330394
4891,68,7,2025,23,7965899925
4892,68,8,2025,25,7868023025
4893,68,9,2025,27,10588680801
4894,68,10,2025,27,10311961770
4895,68,11,2025,20,6270287560
4896,68,12,2025,25,8750907250
4897,69,1,2020,14,5451867246
4898,69,2,2020,11,3594387643
4899,69,3,2020,11,3432369721
4900,69,4,2020,11,4380132878
4901,69,5,2020,15,5141469705
4902,69,6,2020,14,4877196856
4903,69,7,2020,14,4452727552
4904,69,8,2020,10,3073982980
4905,69,9,2020,11,3982408584
4906,69,10,2020,12,4594756812
4907,69,11,2020,11,3414400363
4908,69,12,2020,13,4648233798
4909,69,1,2021,14,4355723512
4910,69,2,2021,13,4561885913
4911,69,3,2021,14,5879072318
4912,69,4,2021,13,3929482921
4913,69,5,2021,12,3619843572
4914,69,6,2021,13,5253407705
4915,69,7,2021,12,3999321444
4916,69,8,2021,15,5283263685
4917,69,9,2021,16,5867819440
4918,69,10,2021,17,6764781423
4919,69,11,2021,13,4981151721
4920,69,12,2021,12,4984092780
4921,69,1,2022,15,5198350170
4922,69,2,2022,12,3915600960
4923,69,3,2022,12,4997029020
4924,69,4,2022,14,5817323624
4925,69,5,2022,15,5529343485
4926,69,6,2022,17,5301266434
4927,69,7,2022,17,6370342986
4928,69,8,2022,13,5136580605
4929,69,9,2022,13,4773530697
4930,69,10,2022,13,4758222391
4931,69,11,2022,16,6109024864
4932,69,12,2022,17,6602373317
4933,69,1,2023,16,6583777808
4934,69,2,2023,17,5894929724
4935,69,3,2023,15,5902404105
4936,69,4,2023,13,4741339603
4937,69,5,2023,15,6284784165
4938,69,6,2023,15,5666126070
4939,69,7,2023,17,6082525523
4940,69,8,2023,17,5247411760
4941,69,9,2023,12,4056390024
4942,69,10,2023,17,6770712621
4943,69,11,2023,16,5074711568
4944,69,12,2023,16,5295771600
4945,69,1,2024,17,5949012351
4946,69,2,2024,17,5625553402
4947,69,3,2024,14,5266787442
4948,69,4,2024,15,5383480845
4949,69,5,2024,12,5014014216
4950,69,6,2024,16,5394919232
4951,69,7,2024,16,6563340704
4952,69,8,2024,17,6125838310
4953,69,9,2024,17,6864351171
4954,69,10,2024,14,4955484408
4955,69,11,2024,12,4834832496
4956,69,12,2024,17,6585338450
4957,69,1,2025,12,4276759212
4958,69,2,2025,17,6859390316
4959,69,3,2025,15,5260247535
4960,69,4,2025,16,4862601888
4961,69,5,2025,15,5292346065
4962,69,6,2025,17,6738661382
4963,69,7,2025,16,6399414592
4964,69,8,2025,16,5448645232
4965,69,9,2025,12,4816772916
4966,69,10,2025,12,4890950640
4967,69,11,2025,17,5348570753
4968,69,12,2025,14,4725911162
4969,70,1,2020,19,7534460564
4970,70,2,2020,17,6468989328
4971,70,3,2020,25,8025391650
4972,70,4,2020,21,7676445546
4973,70,5,2020,21,8736055566
4974,70,6,2020,21,8704692045
4975,70,7,2020,19,7123287948
4976,70,8,2020,19,6791331614
4977,70,9,2020,24,7516431288
4978,70,10,2020,17,5173997753
4979,70,11,2020,24,8267483640
4980,70,12,2020,20,8358903700
4981,70,1,2021,26,8165068028
4982,70,2,2021,27,10518833610
4983,70,3,2021,20,6391919260
4984,70,4,2021,21,8020505073
4985,70,5,2021,23,7725324870
4986,70,6,2021,22,8692231394
4987,70,7,2021,23,7384253592
4988,70,8,2021,25,10120802450
4989,70,9,2021,28,10003459732
4990,70,10,2021,21,7438063794
4991,70,11,2021,22,8218762002
4992,70,12,2021,20,7117673900
4993,70,1,2022,23,9233556494
4994,70,2,2022,27,10458664947
4995,70,3,2022,26,9033121734
4996,70,4,2022,20,6517590620
4997,70,5,2022,24,9758248152
4998,70,6,2022,28,10140124064
4999,70,7,2022,27,10438810443
5000,70,8,2022,26,10767881228
5001,70,9,2022,29,9983179385
5002,70,10,2022,21,7675412892
5003,70,11,2022,27,10681662645
5004,70,12,2022,28,11264993656
5005,70,1,2023,24,10007592024
5006,70,2,2023,23,8583458228
5007,70,3,2023,24,9716038392
5008,70,4,2023,20,7701139680
5009,70,5,2023,29,11243198355
5010,70,6,2023,27,9617743818
5011,70,7,2023,23,9340831001
5012,70,8,2023,25,9025285575
5013,70,9,2023,29,9825702628
5014,70,10,2023,20,6689039460
5015,70,11,2023,29,10917949261
5016,70,12,2023,26,9567800320
5017,70,1,2024,29,9617576385
5018,70,2,2024,21,8514432717
5019,70,3,2024,26,9362076516
5020,70,4,2024,21,7958507424
5021,70,5,2024,20,6263939260
5022,70,6,2024,28,10714548460
5023,70,7,2024,21,7212506532
5024,70,8,2024,20,7259512260
5025,70,9,2024,25,9565349975
5026,70,10,2024,21,7554268512
5027,70,11,2024,26,9369006348
5028,70,12,2024,29,10573327732
5029,70,1,2025,23,8009750023
5030,70,2,2025,21,6547350117
5031,70,3,2025,28,10674926724
5032,70,4,2025,20,7064301880
5033,70,5,2025,23,9605806963
5034,70,6,2025,21,6823348224
5035,70,7,2025,24,7944700440
5036,70,8,2025,22,7323389524
5037,70,9,2025,26,9997329940
5038,70,10,2025,23,8205448927
5039,70,11,2025,24,9293656608
5040,70,12,2025,22,9089247750
5041,71,1,2020,14,5109477030
5042,71,2,2020,14,4503653294
5043,71,3,2020,14,4692927148
5044,71,4,2020,14,4791833746
5045,71,5,2020,12,4074049884
5046,71,6,2020,11,4106822324
5047,71,7,2020,12,4465942932
5048,71,8,2020,12,4152504912
5049,71,9,2020,11,4149775597
5050,71,10,2020,14,4377586430
5051,71,11,2020,14,4326977242
5052,71,12,2020,14,4255343694
5053,71,1,2021,15,6252526335
5054,71,2,2021,17,6539181138
5055,71,3,2021,14,4824539370
5056,71,4,2021,15,5559210870
5057,71,5,2021,13,4317798446
5058,71,6,2021,14,4246318244
5059,71,7,2021,13,3970113355
5060,71,8,2021,17,6363082031
5061,71,9,2021,12,4009360512
5062,71,10,2021,13,4973479394
5063,71,11,2021,17,6011909427
5064,71,12,2021,12,4943002620
5065,71,1,2022,15,6105255120
5066,71,2,2022,14,5712625842
5067,71,3,2022,12,3948586596
5068,71,4,2022,17,6162480450
5069,71,5,2022,13,3963598535
5070,71,6,2022,12,5017240680
5071,71,7,2022,15,5458330830
5072,71,8,2022,15,4886227170
5073,71,9,2022,13,3952254670
5074,71,10,2022,17,7044970085
5075,71,11,2022,15,5510722440
5076,71,12,2022,16,5914940336
5077,71,1,2023,16,5176591648
5078,71,2,2023,16,6097911072
5079,71,3,2023,16,6342763536
5080,71,4,2023,15,4749662220
5081,71,5,2023,16,5104779376
5082,71,6,2023,15,5693283495
5083,71,7,2023,16,5204056864
5084,71,8,2023,17,6035353719
5085,71,9,2023,17,5943386983
5086,71,10,2023,12,4981123644
5087,71,11,2023,16,6512861776
5088,71,12,2023,13,4971342129
5089,71,1,2024,16,5366997168
5090,71,2,2024,13,4332327909
5091,71,3,2024,13,4859053004
5092,71,4,2024,17,5117785077
5093,71,5,2024,15,5944762260
5094,71,6,2024,12,4758026808
5095,71,7,2024,15,4769590620
5096,71,8,2024,17,6046334087
5097,71,9,2024,12,3682551252
5098,71,10,2024,17,5786325564
5099,71,11,2024,16,5283213360
5100,71,12,2024,15,6164167245
5101,71,1,2025,14,4510591554
5102,71,2,2025,15,5138110545
5103,71,3,2025,12,4359643896
5104,71,4,2025,16,5883057888
5105,71,5,2025,15,4641894795
5106,71,6,2025,12,4687482840
5107,71,7,2025,14,5580481270
5108,71,8,2025,12,4578474360
5109,71,9,2025,12,4071972684
5110,71,10,2025,16,6156131376
5111,71,11,2025,13,4379482991
5112,71,12,2025,13,5234220329
5113,72,1,2020,11,3379344177
5114,72,2,2020,12,4785007860
5115,72,3,2020,13,4567566237
5116,72,4,2020,12,4924987344
5117,72,5,2020,14,4762222696
5118,72,6,2020,11,4359864707
5119,72,7,2020,12,4044154308
5120,72,8,2020,10,3183322640
5121,72,9,2020,11,3744631099
5122,72,10,2020,13,4385496531
5123,72,11,2020,11,4508704277
5124,72,12,2020,11,3795845053
5125,72,1,2021,15,5567757945
5126,72,2,2021,14,5186454000
5127,72,3,2021,16,5684073056
5128,72,4,2021,17,5624595333
5129,72,5,2021,17,5827022425
5130,72,6,2021,14,5709860352
5131,72,7,2021,17,6248659638
5132,72,8,2021,14,4431690494
5133,72,9,2021,16,6573020784
5134,72,10,2021,14,4227622952
5135,72,11,2021,13,5403752081
5136,72,12,2021,14,4955145104
5137,72,1,2022,14,4643901122
5138,72,2,2022,16,5450230464
5139,72,3,2022,17,6696571150
5140,72,4,2022,14,5238584316
5141,72,5,2022,17,6164664729
5142,72,6,2022,17,5964014256
5143,72,7,2022,14,4888483992
5144,72,8,2022,14,5826983904
5145,72,9,2022,13,5026066955
5146,72,10,2022,12,4483785924
5147,72,11,2022,13,5006131650
5148,72,12,2022,16,6320186016
5149,72,1,2023,16,5830250352
5150,72,2,2023,17,5203279964
5151,72,3,2023,16,5051071776
5152,72,4,2023,15,5065096455
5153,72,5,2023,12,4965759900
5154,72,6,2023,12,4913954496
5155,72,7,2023,15,5715026040
5156,72,8,2023,16,4943597664
5157,72,9,2023,16,4936320912
5158,72,10,2023,17,6163608264
5159,72,11,2023,15,4825480800
5160,72,12,2023,17,5458669791
5161,72,1,2024,15,5395162575
5162,72,2,2024,17,5580603515
5163,72,3,2024,15,5012569080
5164,72,4,2024,13,4818218314
5165,72,5,2024,14,5261471236
5166,72,6,2024,13,5122024102
5167,72,7,2024,12,4966060068
5168,72,8,2024,13,4442175361
5169,72,9,2024,14,4565093904
5170,72,10,2024,17,5639310380
5171,72,11,2024,16,5821430912
5172,72,12,2024,15,4563441225
5173,72,1,2025,12,4395532140
5174,72,2,2025,17,5792080064
5175,72,3,2025,17,6586063636
5176,72,4,2025,13,4787943433
5177,72,5,2025,14,4333301070
5178,72,6,2025,17,7041196051
5179,72,7,2025,15,4751007825
5180,72,8,2025,15,5303930205
5181,72,9,2025,17,6145472239
5182,72,10,2025,17,5736038221
5183,72,11,2025,17,5542825435
5184,72,12,2025,15,5448601680
5185,73,1,2020,12,4447964196
5186,73,2,2020,12,3992937864
5187,73,3,2020,10,3752367370
5188,73,4,2020,11,3561236470
5189,73,5,2020,11,4529640896
5190,73,6,2020,10,3405813940
5191,73,7,2020,10,3476460670
5192,73,8,2020,13,4806489181
5193,73,9,2020,11,4266893499
5194,73,10,2020,12,4432815744
5195,73,11,2020,10,3257613770
5196,73,12,2020,13,4903526108
5197,73,1,2021,12,4248120084
5198,73,2,2021,12,4892092896
5199,73,3,2021,14,5209783222
5200,73,4,2021,13,4161462864
5201,73,5,2021,14,4477229120
5202,73,6,2021,12,4581712272
5203,73,7,2021,16,6133759376
5204,73,8,2021,13,4282131542
5205,73,9,2021,12,4137809760
5206,73,10,2021,14,4585919814
5207,73,11,2021,14,4495514226
5208,73,12,2021,14,4986668036
5209,73,1,2022,12,3909579936
5210,73,2,2022,17,6830541095
5211,73,3,2022,16,5392025520
5212,73,4,2022,16,5645776432
5213,73,5,2022,14,5202294734
5214,73,6,2022,15,5501109060
5215,73,7,2022,15,5061429345
5216,73,8,2022,12,4896231240
5217,73,9,2022,16,6201948672
5218,73,10,2022,13,4746755936
5219,73,11,2022,15,5360177775
5220,73,12,2022,12,4049071068
5221,73,1,2023,15,5231685210
5222,73,2,2023,13,5033885194
5223,73,3,2023,15,5418777615
5224,73,4,2023,13,4926598898
5225,73,5,2023,15,5954168475
5226,73,6,2023,14,4999604820
5227,73,7,2023,16,5845846672
5228,73,8,2023,16,6691315552
5229,73,9,2023,14,5257775782
5230,73,10,2023,14,4487079828
5231,73,11,2023,14,4649508598
5232,73,12,2023,15,6159784005
5233,73,1,2024,15,5680926975
5234,73,2,2024,16,6289250784
5235,73,3,2024,16,5242043120
5236,73,4,2024,12,4423760976
5237,73,5,2024,17,6858113480
5238,73,6,2024,16,6159769344
5239,73,7,2024,16,6023944224
5240,73,8,2024,16,6604603312
5241,73,9,2024,15,5666524710
5242,73,10,2024,12,4609265136
5243,73,11,2024,12,4365626616
5244,73,12,2024,14,5753369790
5245,73,1,2025,15,5781758325
5246,73,2,2025,12,4809334848
5247,73,3,2025,13,3946487831
5248,73,4,2025,13,3908652748
5249,73,5,2025,14,4811082416
5250,73,6,2025,13,5147704458
5251,73,7,2025,14,5834048192
5252,73,8,2025,16,6411193008
5253,73,9,2025,13,5406226176
5254,73,10,2025,13,4729235212
5255,73,11,2025,17,5727714545
5256,73,12,2025,13,4331845531
5257,74,1,2020,34,12598667054
5258,74,2,2020,33,10473766149
5259,74,3,2020,34,10783093030
5260,74,4,2020,40,16343012600
5261,74,5,2020,30,9780226170
5262,74,6,2020,37,15509306391
5263,74,7,2020,40,16780072000
5264,74,8,2020,34,12688159882
5265,74,9,2020,28,8610700336
5266,74,10,2020,31,9988370376
5267,74,11,2020,33,11845394451
5268,74,12,2020,36,14037284628
5269,74,1,2021,45,16542377370
5270,74,2,2021,32,11122693824
5271,74,3,2021,41,13332775691
5272,74,4,2021,40,13036985120
5273,74,5,2021,46,17377583254
5274,74,6,2021,46,13867404306
5275,74,7,2021,33,12634705347
5276,74,8,2021,35,14003816715
5277,74,9,2021,40,15670337760
5278,74,10,2021,40,16391333720
5279,74,11,2021,45,16365120255
5280,74,12,2021,43,16644564141
5281,74,1,2022,38,12018020600
5282,74,2,2022,35,12248891620
5283,74,3,2022,34,10259327246
5284,74,4,2022,41,12573167543
5285,74,5,2022,38,14052844068
5286,74,6,2022,42,16396753632
5287,74,7,2022,43,13513999623
5288,74,8,2022,39,15376430628
5289,74,9,2022,40,12673173280
5290,74,10,2022,40,12099567120
5291,74,11,2022,33,13820914767
5292,74,12,2022,39,15853815510
5293,74,1,2023,37,13509609682
5294,74,2,2023,40,16362382480
5295,74,3,2023,37,13407486130
5296,74,4,2023,39,13739193273
5297,74,5,2023,36,14917416624
5298,74,6,2023,33,11752082793
5299,74,7,2023,39,14284247172
5300,74,8,2023,42,16771474020
5301,74,9,2023,38,15315545308
5302,74,10,2023,46,17241311244
5303,74,11,2023,34,12461171802
5304,74,12,2023,42,16654851066
5305,74,1,2024,44,17649871096
5306,74,2,2024,42,13784344266
5307,74,3,2024,41,13911847637
5308,74,4,2024,46,18371994004
5309,74,5,2024,33,12862547676
5310,74,6,2024,34,12821811468
5311,74,7,2024,35,13712152195
5312,74,8,2024,47,15902164005
5313,74,9,2024,41,12846204460
5314,74,10,2024,37,13357908831
5315,74,11,2024,32,11211545216
5316,74,12,2024,34,12772177248
5317,74,1,2025,42,14533797684
5318,74,2,2025,46,16997102350
5319,74,3,2025,40,15587130320
5320,74,4,2025,42,17185550928
5321,74,5,2025,44,17900544376
5322,74,6,2025,34,13285768396
5323,74,7,2025,46,18968145586
5324,74,8,2025,32,10591635232
5325,74,9,2025,43,16995364978
5326,74,10,2025,40,15807822560
5327,74,11,2025,33,12436650039
5328,74,12,2025,35,14007493955
5329,75,1,2020,22,9231264438
5330,75,2,2020,17,6897994664
5331,75,3,2020,19,7027513793
5332,75,4,2020,21,8035920858
5333,75,5,2020,21,8238163563
5334,75,6,2020,24,7338843336
5335,75,7,2020,24,9731842896
5336,75,8,2020,20,6627461940
5337,75,9,2020,19,5869852647
5338,75,10,2020,19,7685524795
5339,75,11,2020,18,5644625850
5340,75,12,2020,24,9350621352
5341,75,1,2021,22,9158701156
5342,75,2,2021,23,6909756531
5343,75,3,2021,28,9501467108
5344,75,4,2021,25,9560161900
5345,75,5,2021,28,11716851468
5346,75,6,2021,28,11039176904
5347,75,7,2021,23,7806356906
5348,75,8,2021,25,9488503925
5349,75,9,2021,25,7702197700
5350,75,10,2021,27,9084855861
5351,75,11,2021,25,9881817675
5352,75,12,2021,28,9668157632
5353,75,1,2022,26,9719653710
5354,75,2,2022,23,8519023383
5355,75,3,2022,25,10244174350
5356,75,4,2022,26,8371374622
5357,75,5,2022,22,7572467562
5358,75,6,2022,23,9390589408
5359,75,7,2022,29,9700755084
5360,75,8,2022,26,9507250220
5361,75,9,2022,22,7149344026
5362,75,10,2022,24,7447337568
5363,75,11,2022,27,11328228135
5364,75,12,2022,28,9992642464
5365,75,1,2023,28,9699847388
5366,75,2,2023,26,10796231212
5367,75,3,2023,24,8709365784
5368,75,4,2023,23,8026224164
5369,75,5,2023,20,7033484440
5370,75,6,2023,22,9008776766
5371,75,7,2023,23,7647558604
5372,75,8,2023,23,7335339676
5373,75,9,2023,24,7282265136
5374,75,10,2023,20,6474952760
5375,75,11,2023,20,7303278380
5376,75,12,2023,27,8571517065
5377,75,1,2024,22,6725499286
5378,75,2,2024,28,11400328380
5379,75,3,2024,29,11605021553
5380,75,4,2024,20,7486006800
5381,75,5,2024,28,10440664752
5382,75,6,2024,21,8362750326
5383,75,7,2024,24,8922332592
5384,75,8,2024,27,11146266117
5385,75,9,2024,27,9684557127
5386,75,10,2024,25,9510303650
5387,75,11,2024,20,6742908260
5388,75,12,2024,24,8837703792
5389,75,1,2025,24,9030926928
5390,75,2,2025,21,8130761751
5391,75,3,2025,24,9661358040
5392,75,4,2025,24,8398473504
5393,75,5,2025,28,11011922124
5394,75,6,2025,21,6766434297
5395,75,7,2025,20,6698014900
5396,75,8,2025,24,9844107504
5397,75,9,2025,24,8990055264
5398,75,10,2025,29,10134697425
5399,75,11,2025,21,6308176875
5400,75,12,2025,28,8925293804
5401,76,1,2020,13,5428988448
5402,76,2,2020,13,4112389281
5403,76,3,2020,12,4802126880
5404,76,4,2020,10,4158776440
5405,76,5,2020,13,4960548905
5406,76,6,2020,10,4134010520
5407,76,7,2020,10,3554718430
5408,76,8,2020,14,5814557336
5409,76,9,2020,10,3272078260
5410,76,10,2020,12,4845596592
5411,76,11,2020,14,5071719296
5412,76,12,2020,10,3081556020
5413,76,1,2021,17,5225345369
5414,76,2,2021,12,4184359284
5415,76,3,2021,14,4705202376
5416,76,4,2021,15,5890962450
5417,76,5,2021,16,6507219600
5418,76,6,2021,13,4249668306
5419,76,7,2021,17,5634728098
5420,76,8,2021,17,6828629037
5421,76,9,2021,14,4483773672
5422,76,10,2021,14,5221709430
5423,76,11,2021,16,5906845328
5424,76,12,2021,16,6604468608
5425,76,1,2022,12,3723531300
5426,76,2,2022,14,5065584216
5427,76,3,2022,14,4965858912
5428,76,4,2022,15,4782231345
5429,76,5,2022,14,5529742400
5430,76,6,2022,13,5404210331
5431,76,7,2022,17,6526978538
5432,76,8,2022,12,5009109564
5433,76,9,2022,16,4962620448
5434,76,10,2022,12,4424429676
5435,76,11,2022,17,6161081401
5436,76,12,2022,13,5148832923
5437,76,1,2023,17,7018967344
5438,76,2,2023,12,3642534312
5439,76,3,2023,14,4885847302
5440,76,4,2023,14,4837243726
5441,76,5,2023,17,5283572698
5442,76,6,2023,16,5727323344
5443,76,7,2023,15,4743016485
5444,76,8,2023,17,6879811379
5445,76,9,2023,12,3794557308
5446,76,10,2023,17,7014755747
5447,76,11,2023,16,5110962480
5448,76,12,2023,13,3941551601
5449,76,1,2024,14,4495655248
5450,76,2,2024,17,6212429697
5451,76,3,2024,13,4777079606
5452,76,4,2024,15,5773766370
5453,76,5,2024,12,3894685824
5454,76,6,2024,13,4002415729
5455,76,7,2024,17,6283532826
5456,76,8,2024,13,4444511227
5457,76,9,2024,16,6206788160
5458,76,10,2024,15,5027891175
5459,76,11,2024,12,4812986472
5460,76,12,2024,12,3618942612
5461,76,1,2025,15,6053963130
5462,76,2,2025,16,6439107808
5463,76,3,2025,17,6308905445
5464,76,4,2025,13,5201493362
5465,76,5,2025,12,4351777416
5466,76,6,2025,12,4775914236
5467,76,7,2025,12,3847209660
5468,76,8,2025,17,6088134962
5469,76,9,2025,16,5176092704
5470,76,10,2025,12,3908944452
5471,76,11,2025,15,6085243035
5472,76,12,2025,17,5379684255
5473,77,1,2020,23,8290304368
5474,77,2,2020,23,7456486541
5475,77,3,2020,24,9077134080
5476,77,4,2020,17,7136968509
5477,77,5,2020,21,8517732993
5478,77,6,2020,20,6496006980
5479,77,7,2020,17,6608779903
5480,77,8,2020,21,8467859820
5481,77,9,2020,22,9074911890
5482,77,10,2020,18,7184933370
5483,77,11,2020,23,8220938300
5484,77,12,2020,22,7327439812
5485,77,1,2021,20,8072176360
5486,77,2,2021,22,7666107394
5487,77,3,2021,25,9246553150
5488,77,4,2021,22,9099495900
5489,77,5,2021,26,10890665734
5490,77,6,2021,22,7883549982
5491,77,7,2021,25,10445753925
5492,77,8,2021,26,9968581090
5493,77,9,2021,26,10092590690
5494,77,10,2021,24,9116629032
5495,77,11,2021,26,7918595464
5496,77,12,2021,21,6981188088
5497,77,1,2022,26,9066575024
5498,77,2,2022,20,6643117500
5499,77,3,2022,25,10222622875
5500,77,4,2022,29,11678683583
5501,77,5,2022,27,9529848396
5502,77,6,2022,29,9143250326
5503,77,7,2022,27,10533406185
5504,77,8,2022,29,11935421395
5505,77,9,2022,26,9146613658
5506,77,10,2022,27,8283106656
5507,77,11,2022,22,8519302110
5508,77,12,2022,21,7548198420
5509,77,1,2023,28,8458944144
5510,77,2,2023,29,9655715329
5511,77,3,2023,21,7318494834
5512,77,4,2023,24,7793238216
