inventory_id,dealer_id,vehicle_id,stock_available,stock_in,stock_out,inventory_month
5285,75,121,14,17,15,2024-10-01
5286,75,133,0,6,10,2025-11-01
5287,75,133,0,4,6,2025-04-01
5288,75,133,32,9,7,2025-09-01
5289,75,133,30,23,0,2024-12-01
5290,75,133,28,15,5,2025-01-01
5291,75,133,31,6,1,2025-07-01
5292,75,133,25,5,9,2024-04-01
5293,75,133,27,23,9,2024-07-01
5294,75,133,8,4,7,2025-05-01
5295,75,128,27,22,4,2024-10-01
5296,75,128,25,2,5,2025-02-01
5297,75,128,24,11,13,2025-11-01
5298,75,128,3,19,22,2025-07-01
5299,75,128,24,4,7,2025-08-01
5300,75,128,8,3,7,2024-03-01
5301,75,128,17,20,4,2024-01-01
5302,75,128,8,6,8,2025-03-01
5303,75,128,1,9,14,2025-01-01
5304,75,128,15,7,12,2024-02-01
5305,75,128,13,7,3,2024-04-01
5306,75,147,14,6,4,2025-03-01
5307,75,147,28,13,6,2024-02-01
5308,75,147,22,6,5,2025-01-01
5309,75,147,17,12,15,2025-02-01
5310,75,147,30,24,15,2024-08-01
5311,75,147,22,19,8,2024-11-01
5312,75,147,11,2,6,2024-12-01
5313,75,147,24,3,1,2024-01-01
5314,75,147,6,11,5,2024-09-01
5315,75,147,27,5,0,2024-05-01
5316,75,147,2,25,23,2025-05-01
5317,76,173,36,25,11,2024-01-01
5318,76,173,19,19,14,2025-03-01
5319,76,173,5,2,4,2024-09-01
5320,76,173,6,8,10,2025-01-01
5321,76,173,27,16,10,2025-10-01
5322,76,173,7,17,22,2024-11-01
5323,76,168,20,22,7,2024-11-01
5324,76,168,7,9,4,2024-09-01
5325,76,168,11,11,3,2024-02-01
5326,76,168,14,13,8,2025-08-01
5327,76,168,4,3,4,2024-08-01
5328,76,168,17,25,12,2025-07-01
5329,76,168,15,14,14,2024-05-01
5330,76,136,10,11,10,2024-01-01
5331,76,136,11,11,2,2024-10-01
5332,76,136,6,19,15,2024-11-01
5333,76,136,0,15,20,2025-01-01
5334,76,136,22,9,11,2025-06-01
5335,76,136,33,25,2,2025-11-01
5336,76,136,12,5,6,2025-10-01
5337,76,136,4,22,18,2024-03-01
5338,76,170,0,10,11,2025-02-01
5339,76,170,0,24,25,2025-10-01
5340,76,170,37,19,0,2024-09-01
5341,76,170,30,11,2,2025-06-01
5342,76,170,9,10,12,2024-03-01
5343,76,170,4,15,16,2025-09-01
5344,76,170,24,6,11,2025-07-01
5345,76,170,11,20,12,2025-11-01
5346,76,170,24,15,7,2024-02-01
5347,76,170,18,13,9,2025-03-01
5348,76,170,14,17,22,2025-08-01
5349,76,145,28,14,15,2025-03-01
5350,76,145,12,16,7,2025-05-01
5351,76,145,25,17,20,2025-01-01
5352,76,145,23,9,13,2024-07-01
5353,76,145,23,19,13,2024-03-01
5354,76,145,23,24,11,2025-06-01
5355,76,145,43,20,1,2024-08-01
5356,76,145,30,12,9,2024-01-01
5357,76,145,26,23,7,2025-11-01
5358,76,145,16,21,17,2025-12-01
5359,76,186,32,17,13,2025-10-01
5360,76,186,33,19,8,2024-09-01
5361,76,186,32,14,4,2025-01-01
5362,76,186,22,22,6,2024-01-01
5363,76,186,15,23,18,2024-07-01
5364,76,186,33,22,10,2024-03-01
5365,76,186,26,12,9,2024-02-01
5366,76,126,8,12,9,2024-07-01
5367,76,126,27,15,18,2024-08-01
5368,76,126,14,6,5,2024-03-01
5369,76,126,13,13,1,2025-06-01
5370,76,126,40,19,5,2024-09-01
5371,76,126,29,3,1,2025-02-01
5372,76,126,11,17,12,2024-04-01
5373,76,126,15,16,16,2025-09-01
5374,76,126,22,3,0,2025-10-01
5375,76,126,15,12,16,2025-12-01
5376,76,126,21,20,0,2024-06-01
5377,76,126,16,19,16,2025-04-01
5378,77,127,6,14,18,2025-10-01
5379,77,127,29,16,2,2025-04-01
5380,77,127,17,17,0,2024-04-01
5381,77,127,45,23,6,2025-09-01
5382,77,127,36,18,3,2025-07-01
5383,77,127,27,6,5,2024-10-01
5384,77,127,43,23,0,2025-06-01
5385,77,127,20,7,2,2024-11-01
5386,77,127,26,10,14,2024-09-01
5387,77,127,11,22,19,2024-02-01
5388,77,142,39,16,1,2025-07-01
5389,77,142,39,23,7,2024-03-01
5390,77,142,27,14,4,2025-06-01
5391,77,142,33,19,8,2025-08-01
5392,77,142,36,22,10,2025-12-01
5393,77,142,9,9,9,2024-10-01
5394,77,142,10,12,11,2025-01-01
5395,77,109,39,24,6,2025-04-01
5396,77,109,23,21,21,2024-09-01
5397,77,109,13,15,19,2024-12-01
5398,77,109,27,6,2,2025-01-01
5399,77,109,4,5,1,2024-06-01
5400,77,109,10,4,3,2024-04-01
5401,77,109,31,23,10,2025-03-01
5402,77,109,4,10,6,2025-02-01
5403,77,109,4,15,17,2024-11-01
5404,77,169,27,9,1,2025-05-01
5405,77,169,3,17,16,2024-11-01
5406,77,169,4,3,6,2024-12-01
5407,77,169,22,24,9,2025-02-01
5408,77,169,13,4,9,2025-06-01
5409,77,169,4,2,1,2025-07-01
5410,77,169,20,7,10,2025-10-01
5411,77,169,9,10,6,2024-06-01
5412,77,114,6,3,4,2024-10-01
5413,77,114,20,9,0,2025-12-01
5414,77,114,9,11,6,2024-09-01
5415,77,114,14,7,7,2024-04-01
5416,77,114,24,8,6,2025-02-01
5417,77,114,5,20,19,2024-11-01
5418,77,114,13,18,5,2025-07-01
5419,77,126,12,8,0,2024-11-01
5420,77,126,41,15,4,2024-02-01
5421,77,126,5,21,22,2025-03-01
5422,77,126,3,5,3,2025-04-01
5423,77,126,22,2,6,2024-10-01
5424,77,126,28,9,4,2024-05-01
5425,77,126,22,10,9,2025-11-01
5426,77,126,2,3,2,2025-07-01
5427,77,126,32,20,6,2025-12-01
5428,77,126,11,5,0,2025-06-01
5429,77,126,26,14,16,2024-12-01
5430,77,181,22,15,13,2024-08-01
5431,77,181,23,11,14,2025-07-01
5432,77,181,0,9,13,2024-03-01
5433,77,181,41,24,12,2025-12-01
5434,77,181,3,3,1,2025-08-01
5435,77,181,10,20,15,2025-05-01
5436,77,181,12,17,16,2025-09-01
5437,77,181,10,17,22,2025-06-01
5438,77,110,6,3,1,2025-02-01
5439,77,110,28,3,4,2024-01-01
5440,77,110,33,14,8,2024-09-01
5441,77,110,16,15,3,2025-11-01
5442,77,110,27,18,16,2024-08-01
5443,77,110,2,12,14,2025-05-01
5444,77,110,7,8,12,2025-01-01
5445,77,110,7,7,7,2024-05-01
5446,77,182,35,20,4,2024-03-01
5447,77,182,5,13,16,2025-01-01
5448,77,182,25,12,10,2025-10-01
5449,77,182,12,19,18,2024-05-01
5450,77,182,10,21,21,2025-06-01
5451,77,182,21,4,1,2024-04-01
5452,77,182,18,15,4,2024-02-01
5453,77,182,7,15,19,2024-08-01
5454,77,182,20,20,13,2025-12-01
5455,77,182,16,20,10,2024-09-01
5456,77,182,10,6,3,2024-07-01
5457,77,118,5,6,3,2025-01-01
5458,77,118,22,21,13,2025-04-01
5459,77,118,24,3,5,2024-10-01
5460,77,118,11,2,7,2024-08-01
5461,77,118,35,17,3,2025-12-01
5462,77,118,7,7,12,2025-09-01
5463,77,118,2,13,18,2025-10-01
5464,77,118,34,23,12,2024-04-01
5465,77,118,18,5,9,2025-11-01
5466,77,118,28,19,12,2024-05-01
5467,77,118,16,4,5,2024-09-01
5468,78,166,14,14,10,2024-08-01
5469,78,166,31,20,18,2025-04-01
5470,78,166,0,9,14,2024-01-01
5471,78,166,0,7,11,2024-06-01
5472,78,166,41,18,5,2025-05-01
5473,78,166,12,16,20,2024-09-01
5474,78,166,13,23,23,2025-07-01
5475,78,166,15,2,3,2025-09-01
5476,78,115,25,14,18,2025-07-01
5477,78,115,15,4,5,2024-05-01
5478,78,115,24,4,8,2025-11-01
5479,78,115,15,2,6,2025-12-01
5480,78,115,2,6,4,2024-08-01
5481,78,115,18,14,8,2024-10-01
5482,78,115,8,16,13,2025-06-01
5483,78,115,27,9,4,2024-09-01
5484,78,115,3,6,8,2024-12-01
5485,78,115,23,4,4,2025-02-01
5486,78,115,27,3,5,2024-06-01
5487,78,146,9,7,12,2025-11-01
5488,78,146,31,16,15,2024-01-01
5489,78,146,23,10,3,2025-05-01
5490,78,146,17,21,23,2024-10-01
5491,78,146,40,15,2,2024-09-01
5492,78,146,13,2,7,2025-06-01
5493,78,146,1,4,8,2024-11-01
5494,78,146,19,21,5,2024-06-01
5495,78,146,38,18,6,2024-05-01
5496,78,146,19,10,7,2025-01-01
5497,78,146,28,7,2,2025-12-01
5498,78,146,34,12,1,2024-03-01
5499,78,172,28,13,11,2025-04-01
5500,78,172,43,24,0,2025-10-01
5501,78,172,10,20,13,2025-02-01
5502,78,172,1,18,19,2025-03-01
5503,78,172,26,19,20,2025-07-01
5504,78,172,20,7,6,2025-06-01
5505,78,172,39,19,0,2025-05-01
5506,78,172,0,3,8,2024-10-01
5507,78,172,13,20,17,2024-08-01
5508,78,172,26,20,18,2024-07-01
5509,78,144,23,7,10,2024-06-01
5510,78,144,31,21,2,2024-12-01
5511,78,144,38,25,10,2025-08-01
5512,78,144,3,2,7,2025-06-01
5513,78,144,30,23,23,2025-09-01
5514,78,144,7,16,20,2024-11-01
5515,78,109,31,11,8,2024-05-01
5516,78,109,22,24,16,2024-07-01
5517,78,109,14,12,0,2025-04-01
5518,78,109,33,24,12,2025-11-01
5519,78,109,33,10,1,2024-09-01
5520,78,109,24,25,9,2024-02-01
5521,78,109,5,12,12,2024-01-01
5522,78,109,36,13,7,2024-03-01
5523,78,109,37,15,8,2024-12-01
5524,78,109,0,22,27,2025-03-01
5525,78,109,35,9,0,2025-02-01
5526,78,123,10,13,10,2024-04-01
5527,78,123,24,14,16,2025-11-01
5528,78,123,23,20,6,2025-05-01
5529,78,123,30,23,12,2025-07-01
5530,78,123,16,22,20,2024-05-01
5531,78,123,15,18,13,2024-09-01
5532,78,123,20,8,1,2024-10-01
5533,78,123,15,24,13,2024-12-01
5534,78,123,17,10,12,2024-08-01
5535,78,123,10,11,11,2025-09-01
5536,78,123,0,4,5,2025-10-01
5537,78,123,23,3,5,2025-02-01
5538,78,130,16,3,7,2025-10-01
5539,78,130,38,17,2,2025-07-01
5540,78,130,28,9,0,2024-01-01
5541,78,130,19,18,15,2025-02-01
5542,78,130,25,21,7,2024-08-01
5543,78,130,23,22,17,2024-10-01
5544,78,130,9,6,1,2025-03-01
5545,78,130,34,19,8,2025-12-01
5546,78,130,23,18,13,2025-08-01
5547,79,183,19,24,14,2024-12-01
5548,79,183,37,17,10,2025-02-01
5549,79,183,17,4,2,2024-04-01
5550,79,183,22,11,10,2025-12-01
5551,79,183,21,9,0,2025-10-01
5552,79,183,40,20,10,2024-07-01
5553,79,183,52,22,0,2024-11-01
5554,79,183,17,11,16,2024-01-01
5555,79,183,22,15,4,2025-08-01
5556,79,183,39,15,5,2025-09-01
5557,79,183,23,7,11,2025-07-01
5558,79,139,21,13,2,2024-05-01
5559,79,139,34,25,7,2024-03-01
5560,79,139,19,14,19,2024-12-01
5561,79,139,20,13,2,2025-04-01
5562,79,139,11,17,10,2025-01-01
5563,79,139,18,19,7,2025-03-01
5564,79,139,10,12,13,2025-11-01
5565,79,139,22,18,18,2024-01-01
5566,79,135,33,25,20,2024-07-01
5567,79,135,28,13,3,2024-02-01
5568,79,135,21,19,23,2024-09-01
5569,79,135,13,14,8,2025-07-01
5570,79,135,22,15,7,2025-01-01
5571,79,135,8,17,17,2024-10-01
5572,79,162,21,16,17,2024-08-01
5573,79,162,38,20,12,2025-03-01
5574,79,162,45,21,1,2025-04-01
5575,79,162,1,2,1,2025-08-01
5576,79,162,21,19,18,2025-07-01
5577,79,162,4,24,23,2024-01-01
5578,79,133,0,4,8,2024-06-01
5579,79,133,17,2,3,2025-04-01
5580,79,133,34,9,5,2024-11-01
5581,79,133,9,9,0,2025-11-01
5582,79,133,20,9,13,2024-09-01
5583,79,133,1,11,14,2024-10-01
5584,79,133,25,19,24,2025-07-01
5585,79,133,34,21,17,2025-03-01
5586,79,106,13,4,9,2024-01-01
5587,79,106,4,12,11,2024-02-01
5588,79,106,9,21,14,2025-03-01
5589,79,106,23,2,4,2025-04-01
5590,79,106,19,11,6,2024-07-01
5591,79,106,22,17,3,2025-12-01
5592,79,106,40,13,3,2024-10-01
5593,79,106,29,18,16,2024-06-01
5594,79,106,16,10,9,2025-11-01
5595,79,106,13,15,9,2025-08-01
5596,79,151,10,14,10,2024-06-01
5597,79,151,10,14,7,2024-07-01
5598,79,151,16,4,0,2024-10-01
5599,79,151,10,4,1,2025-06-01
5600,79,151,13,2,1,2024-03-01
5601,79,151,18,2,6,2025-10-01
5602,79,151,20,13,0,2024-08-01
5603,79,151,26,16,19,2025-02-01
5604,79,151,34,6,1,2024-05-01
5605,79,151,38,25,13,2025-04-01
5606,79,151,28,23,2,2025-09-01
5607,79,151,15,14,5,2024-12-01
5608,79,163,18,17,20,2025-12-01
5609,79,163,18,12,3,2024-09-01
5610,79,163,13,13,12,2024-12-01
5611,79,163,2,8,13,2024-07-01
5612,79,163,23,5,4,2024-06-01
5613,79,163,11,22,19,2024-10-01
5614,79,163,25,6,0,2024-05-01
5615,79,163,31,18,8,2025-02-01
5616,79,163,34,16,12,2025-08-01
5617,80,166,25,14,3,2024-09-01
5618,80,166,10,5,6,2025-04-01
5619,80,166,12,14,14,2024-01-01
5620,80,166,29,15,13,2024-06-01
5621,80,166,37,12,4,2024-11-01
5622,80,166,8,18,10,2025-02-01
5623,80,166,15,9,5,2024-02-01
5624,80,166,26,21,7,2025-05-01
5625,80,166,38,20,7,2024-07-01
5626,80,176,21,6,8,2025-05-01
5627,80,176,16,5,6,2025-09-01
5628,80,176,18,4,4,2025-08-01
5629,80,176,16,8,5,2025-06-01
5630,80,176,46,17,1,2024-02-01
5631,80,176,14,2,7,2024-05-01
5632,80,176,12,9,1,2025-01-01
5633,80,176,10,18,17,2025-02-01
5634,80,145,16,19,5,2024-07-01
5635,80,145,36,22,6,2024-02-01
5636,80,145,14,7,9,2025-06-01
5637,80,145,8,3,3,2024-10-01
5638,80,145,6,5,8,2024-06-01
5639,80,145,5,7,8,2024-03-01
5640,80,145,39,15,6,2025-10-01
5641,80,145,26,10,9,2025-05-01
5642,80,147,24,22,27,2024-12-01
5643,80,147,31,25,10,2025-06-01
5644,80,147,26,18,0,2025-01-01
5645,80,147,45,24,9,2024-06-01
5646,80,147,32,18,7,2024-04-01
5647,80,147,34,8,2,2025-03-01
5648,80,147,12,8,1,2025-04-01
5649,80,153,0,8,13,2024-07-01
5650,80,153,6,10,12,2025-03-01
5651,80,153,21,8,8,2024-10-01
5652,80,153,33,17,0,2025-11-01
5653,80,153,11,6,1,2024-12-01
5654,80,153,12,23,15,2024-02-01
5655,80,157,21,19,6,2024-04-01
5656,80,157,20,5,9,2025-06-01
5657,80,157,37,12,0,2024-06-01
5658,80,157,21,21,1,2025-04-01
5659,80,157,24,24,12,2024-03-01
5660,80,157,49,23,0,2024-12-01
5661,80,157,22,18,15,2025-05-01
5662,80,157,4,24,24,2024-10-01
5663,80,157,26,25,13,2024-01-01
5664,80,157,11,12,6,2024-02-01
5665,80,144,35,16,1,2025-08-01
5666,80,144,22,2,7,2025-03-01
5667,80,144,1,13,15,2024-03-01
5668,80,144,23,7,7,2025-10-01
5669,80,144,7,19,24,2025-02-01
5670,80,144,25,11,2,2024-05-01
5671,80,144,12,12,11,2024-11-01
5672,80,144,33,7,1,2024-10-01
5673,80,122,24,22,15,2025-10-01
5674,80,122,47,19,0,2024-06-01
5675,80,122,27,7,1,2024-04-01
5676,80,122,24,25,28,2025-01-01
5677,80,122,13,23,21,2025-09-01
5678,80,122,31,14,2,2025-07-01
5679,80,122,3,2,2,2025-05-01
5680,80,122,19,13,18,2025-02-01
5681,80,122,6,24,25,2024-05-01
5682,80,122,9,14,9,2025-04-01
5683,80,122,17,10,6,2025-08-01
5684,81,122,23,23,2,2025-01-01
5685,81,122,22,6,11,2025-09-01
5686,81,122,19,15,9,2024-08-01
5687,81,122,17,22,22,2024-06-01
5688,81,122,18,25,10,2025-10-01
5689,81,122,46,17,1,2024-12-01
5690,81,122,2,24,27,2024-11-01
5691,81,122,29,24,8,2024-04-01
5692,81,122,22,10,1,2024-10-01
5693,81,122,20,5,2,2025-03-01
5694,81,122,14,10,5,2024-09-01
5695,81,122,15,20,8,2024-03-01
5696,81,104,30,10,0,2025-05-01
5697,81,104,18,3,2,2025-08-01
5698,81,104,24,5,3,2025-06-01
5699,81,104,28,6,3,2024-04-01
5700,81,104,28,10,12,2024-02-01
5701,81,104,2,6,6,2025-11-01
5702,81,104,18,12,8,2024-12-01
5703,81,104,9,12,6,2025-09-01
5704,81,104,9,11,15,2024-09-01
5705,81,104,37,20,8,2024-11-01
5706,81,104,25,15,14,2024-01-01
5707,81,140,15,9,8,2025-10-01
5708,81,140,39,25,3,2025-06-01
5709,81,140,34,13,9,2024-05-01
5710,81,140,8,23,21,2025-04-01
5711,81,140,7,4,4,2024-08-01
5712,81,140,17,8,11,2024-03-01
5713,81,145,15,16,4,2024-06-01
5714,81,145,17,25,22,2024-05-01
5715,81,145,23,2,6,2025-04-01
5716,81,145,26,3,5,2024-04-01
5717,81,145,19,12,0,2024-07-01
5718,81,145,12,7,8,2025-09-01
5719,81,151,24,18,7,2024-10-01
5720,81,151,33,16,12,2025-11-01
5721,81,151,8,6,11,2024-03-01
5722,81,151,0,11,14,2024-01-01
5723,81,151,0,18,22,2024-09-01
5724,81,151,4,3,8,2025-10-01
5725,81,151,26,4,5,2025-01-01
5726,81,151,10,2,0,2025-04-01
5727,81,151,31,22,8,2025-09-01
5728,81,151,3,4,4,2025-06-01
5729,81,151,31,15,9,2024-12-01
5730,81,151,31,17,2,2024-11-01
5731,81,132,21,8,9,2024-09-01
5732,81,132,12,6,3,2025-05-01
5733,81,132,10,23,25,2024-08-01
5734,81,132,5,8,4,2024-06-01
5735,81,132,11,24,13,2024-05-01
5736,81,132,42,17,5,2025-10-01
5737,81,132,4,10,12,2024-03-01
5738,81,175,24,14,19,2024-11-01
5739,81,175,30,13,9,2025-05-01
5740,81,175,3,23,24,2024-05-01
5741,81,175,29,2,1,2025-11-01
5742,81,175,12,5,1,2025-02-01
5743,81,175,4,6,9,2025-03-01
5744,81,175,29,23,4,2025-12-01
5745,81,175,19,19,15,2025-09-01
5746,81,175,13,5,9,2024-07-01
5747,81,162,22,2,7,2024-07-01
5748,81,162,26,10,1,2025-09-01
5749,81,162,6,6,5,2025-07-01
5750,81,162,10,18,13,2024-04-01
5751,81,162,7,21,21,2024-02-01
5752,81,162,24,17,14,2024-01-01
5753,81,135,10,7,3,2025-01-01
5754,81,135,40,20,6,2025-04-01
5755,81,135,6,10,8,2025-03-01
5756,81,135,20,25,12,2025-10-01
5757,81,135,16,5,5,2025-05-01
5758,81,135,33,16,0,2024-06-01
5759,81,135,5,13,16,2024-07-01
5760,81,135,14,22,17,2024-10-01
5761,81,135,32,13,3,2024-03-01
5762,81,135,26,16,7,2024-11-01
5763,81,167,10,19,22,2025-04-01
5764,81,167,15,13,6,2025-12-01
5765,81,167,31,3,0,2024-04-01
5766,81,167,43,18,1,2024-07-01
5767,81,167,12,24,14,2024-12-01
5768,81,167,32,14,7,2024-05-01
5769,81,167,1,13,12,2025-02-01
5770,81,167,27,20,15,2024-01-01
5771,81,167,11,2,7,2025-06-01
5772,81,167,21,3,4,2025-01-01
5773,81,167,9,6,2,2025-10-01
5774,82,143,5,21,21,2024-08-01
5775,82,143,39,20,3,2024-11-01
5776,82,143,39,20,4,2025-02-01
5777,82,143,28,7,9,2025-09-01
5778,82,143,15,25,22,2024-07-01
5779,82,143,12,11,7,2024-09-01
5780,82,143,12,25,14,2025-11-01
5781,82,143,0,22,23,2024-12-01
5782,82,128,0,3,5,2025-08-01
5783,82,128,32,25,20,2025-03-01
5784,82,128,0,9,13,2024-04-01
5785,82,128,4,7,4,2025-10-01
5786,82,128,14,3,3,2024-08-01
5787,82,128,19,7,6,2025-05-01
5788,82,128,8,2,1,2024-03-01
5789,82,146,21,19,13,2024-01-01
5790,82,146,32,4,0,2024-11-01
5791,82,146,29,10,10,2025-02-01
5792,82,146,31,14,2,2024-08-01
5793,82,146,2,4,2,2025-11-01
5794,82,146,33,13,5,2025-08-01
5795,82,146,10,25,20,2024-07-01
5796,82,146,22,13,9,2024-05-01
5797,82,123,21,11,8,2024-01-01
5798,82,123,20,5,5,2024-11-01
5799,82,123,25,3,5,2024-04-01
5800,82,123,29,9,9,2025-09-01
5801,82,123,20,23,10,2025-10-01
5802,82,123,17,24,9,2025-11-01
5803,82,123,29,18,7,2024-08-01
5804,82,123,9,10,12,2025-01-01
5805,82,123,2,6,6,2024-09-01
5806,82,123,37,13,4,2024-07-01
5807,82,164,15,9,7,2025-11-01
5808,82,164,8,8,4,2025-03-01
5809,82,164,42,16,2,2025-05-01
5810,82,164,20,17,4,2024-07-01
5811,82,164,16,13,0,2024-10-01
5812,82,164,16,23,26,2025-08-01
5813,82,164,44,23,1,2024-08-01
5814,82,164,21,15,1,2024-02-01
5815,82,164,0,7,12,2024-11-01
5816,82,124,0,9,13,2024-11-01
5817,82,124,37,8,1,2024-08-01
5818,82,124,14,5,3,2025-03-01
5819,82,124,22,7,1,2024-03-01
5820,82,124,23,23,6,2025-09-01
5821,82,124,21,13,13,2024-10-01
5822,82,124,28,25,7,2024-05-01
5823,83,152,28,11,11,2025-06-01
5824,83,152,16,14,16,2025-08-01
5825,83,152,32,6,4,2025-01-01
5826,83,152,4,16,18,2024-11-01
5827,83,152,30,8,0,2025-05-01
5828,83,152,13,12,1,2024-02-01
5829,83,152,3,11,8,2024-07-01
5830,83,152,36,14,0,2024-04-01
5831,83,152,48,22,0,2025-10-01
5832,83,152,15,20,14,2024-10-01
5833,83,152,9,24,25,2025-03-01
5834,83,135,21,16,4,2025-03-01
5835,83,135,35,22,17,2025-06-01
5836,83,135,12,4,6,2025-12-01
5837,83,135,14,4,4,2024-02-01
5838,83,135,8,15,7,2024-03-01
5839,83,135,9,2,5,2024-09-01
5840,83,135,44,15,1,2024-04-01
5841,83,135,8,8,3,2024-06-01
5842,83,135,17,19,6,2025-10-01
5843,83,135,40,21,8,2025-04-01
5844,83,173,31,22,14,2025-02-01
5845,83,173,18,2,0,2024-10-01
5846,83,173,25,4,2,2025-04-01
5847,83,173,35,20,2,2024-02-01
5848,83,173,35,22,15,2024-12-01
5849,83,173,33,8,2,2024-09-01
5850,83,173,22,24,17,2025-08-01
5851,83,173,14,24,21,2024-06-01
5852,83,114,0,24,26,2025-12-01
5853,83,114,28,19,1,2024-06-01
5854,83,114,25,19,10,2024-09-01
5855,83,114,8,5,1,2025-09-01
5856,83,114,10,7,8,2025-07-01
5857,83,114,5,18,20,2024-10-01
5858,83,137,22,17,21,2025-05-01
5859,83,137,3,7,11,2025-10-01
5860,83,137,20,5,7,2025-04-01
5861,83,137,19,10,4,2024-08-01
5862,83,137,16,2,1,2025-07-01
5863,83,137,16,10,1,2024-10-01
5864,83,137,17,16,13,2024-09-01
5865,83,106,22,16,9,2025-06-01
5866,83,106,8,15,16,2024-02-01
5867,83,106,29,19,1,2025-08-01
5868,83,106,3,11,14,2024-01-01
5869,83,106,13,12,14,2025-09-01
5870,83,106,21,8,11,2024-06-01
5871,83,106,40,19,9,2024-08-01
5872,83,106,14,15,18,2024-11-01
5873,83,106,3,17,19,2024-07-01
5874,83,106,10,9,6,2025-10-01
5875,83,106,20,17,8,2025-11-01
5876,83,106,31,7,0,2024-12-01
5877,83,121,26,2,1,2024-03-01
5878,83,121,41,20,8,2025-01-01
5879,83,121,13,4,1,2024-02-01
5880,83,121,13,5,1,2025-11-01
5881,83,121,9,5,6,2025-06-01
5882,83,121,23,13,17,2025-12-01
5883,83,121,33,21,2,2024-10-01
5884,83,121,29,10,0,2025-07-01
5885,83,121,22,3,6,2025-04-01
5886,83,120,0,4,8,2024-11-01
5887,83,120,37,21,4,2024-09-01
5888,83,120,1,16,21,2024-06-01
5889,83,120,10,17,12,2025-03-01
5890,83,120,22,12,5,2025-08-01
5891,83,120,15,19,18,2025-12-01
5892,83,120,20,8,8,2025-02-01
5893,83,120,25,2,1,2025-04-01
5894,83,120,18,5,1,2025-09-01
5895,83,180,6,4,8,2025-06-01
5896,83,180,41,18,5,2025-12-01
5897,83,180,32,8,1,2025-03-01
5898,83,180,5,7,11,2024-10-01
5899,83,180,17,5,9,2024-06-01
5900,83,180,12,12,10,2025-08-01
5901,83,180,9,5,8,2024-05-01
5902,83,180,11,6,5,2025-07-01
5903,83,180,29,4,1,2025-11-01
5904,83,180,19,7,1,2025-04-01
5905,83,180,16,3,5,2024-08-01
5906,83,180,10,9,5,2025-10-01
5907,83,186,17,2,4,2024-02-01
5908,83,186,9,18,19,2024-10-01
5909,83,186,41,24,2,2024-03-01
5910,83,186,1,20,25,2025-04-01
5911,83,186,31,20,8,2024-11-01
5912,83,186,0,7,10,2025-11-01
5913,83,186,30,17,9,2024-01-01
5914,83,186,26,25,12,2024-05-01
5915,84,168,41,19,0,2024-06-01
5916,84,168,3,4,5,2025-02-01
5917,84,168,21,2,1,2024-08-01
5918,84,168,21,3,1,2025-10-01
5919,84,168,42,19,0,2024-07-01
5920,84,168,38,20,4,2025-09-01
5921,84,168,4,12,10,2024-05-01
5922,84,168,33,12,2,2025-08-01
5923,84,168,18,14,19,2025-12-01
5924,84,168,6,8,5,2025-06-01
5925,84,168,17,13,7,2024-11-01
5926,84,106,18,19,12,2025-06-01
5927,84,106,3,11,14,2024-09-01
5928,84,106,22,17,2,2025-11-01
5929,84,106,11,24,19,2025-04-01
5930,84,106,23,12,13,2024-01-01
5931,84,106,21,19,16,2024-08-01
5932,84,106,22,22,6,2025-10-01
5933,84,149,29,10,6,2024-09-01
5934,84,149,11,23,16,2025-09-01
5935,84,149,3,10,11,2025-07-01
5936,84,149,28,9,5,2024-10-01
5937,84,149,2,18,16,2024-07-01
5938,84,149,29,14,9,2025-12-01
5939,84,149,17,24,16,2024-02-01
5940,84,166,26,2,2,2024-03-01
5941,84,166,18,20,14,2024-04-01
5942,84,166,31,12,2,2025-10-01
5943,84,166,30,22,22,2024-05-01
5944,84,166,12,14,18,2025-03-01
5945,84,166,14,18,17,2024-01-01
5946,84,166,40,23,5,2025-01-01
5947,84,166,0,16,21,2025-11-01
5948,84,131,23,17,6,2024-04-01
5949,84,131,34,10,2,2025-05-01
5950,84,131,4,17,15,2024-11-01
5951,84,131,1,11,16,2024-07-01
5952,84,131,27,22,0,2024-08-01
5953,84,131,15,16,16,2025-09-01
5954,84,131,18,17,5,2024-06-01
5955,84,131,26,6,6,2025-02-01
5956,84,131,24,23,8,2025-12-01
5957,84,131,22,6,11,2025-07-01
5958,84,131,28,21,22,2024-12-01
5959,84,102,11,5,4,2024-08-01
5960,84,102,8,10,6,2025-10-01
5961,84,102,16,11,4,2025-07-01
5962,84,102,34,14,2,2025-11-01
5963,84,102,14,10,6,2025-09-01
5964,84,102,21,13,6,2024-06-01
5965,84,102,44,17,3,2024-12-01
5966,84,102,6,7,2,2024-01-01
5967,84,183,27,11,4,2024-01-01
5968,84,183,7,2,6,2025-07-01
5969,84,183,21,3,5,2024-07-01
5970,84,183,25,15,10,2025-05-01
5971,84,183,17,7,4,2025-03-01
5972,84,183,1,21,24,2025-04-01
5973,84,183,32,20,0,2024-02-01
5974,84,183,40,24,12,2025-12-01
5975,84,183,32,22,6,2025-02-01
5976,84,183,11,22,18,2024-12-01
5977,84,183,14,7,1,2024-04-01
5978,84,186,16,10,4,2024-09-01
5979,84,186,4,6,2,2025-11-01
5980,84,186,0,15,19,2025-09-01
5981,84,186,15,3,6,2025-03-01
5982,84,186,24,25,4,2025-07-01
