transaction_id,transaction_date,customer_id,vehicle_id,dealer_id,quantity,unit_price,discount_amount,tax_amount,total_revenue,payment_method,sales_channel
504893,2021-02-18,5032,124,11,1,321200000,13600000,33836000,341436000,Cash,Showroom
504894,2025-09-05,3876,105,33,1,573500000,40100000,58674000,592074000,Cash,Online
504895,2022-11-24,2799,134,64,1,255800000,13400000,26664000,269064000,Credit,Online
504896,2024-04-10,4788,121,95,1,402300000,19000000,42163000,425463000,Credit,Showroom
504897,2024-03-10,2737,105,8,1,587400000,5100000,64053000,646353000,Credit,Showroom
504898,2024-09-04,1922,141,102,1,374200000,16300000,39369000,397269000,Credit,Showroom
504899,2020-12-23,3952,117,21,1,191000000,4700000,20493000,206793000,Cash,Showroom
504900,2021-07-06,1169,136,51,1,458800000,20400000,48224000,486624000,Cash,Showroom
504901,2022-12-03,1254,101,72,1,238000000,6700000,25443000,256743000,Credit,Online
504902,2020-02-27,2509,130,40,1,640400000,1400000,70290000,709290000,Cash,Showroom
504903,2025-05-16,3702,154,83,1,899400000,30800000,95546000,964146000,Credit,Event
504904,2021-05-03,3323,103,29,1,285500000,18300000,29392000,296592000,Credit,Showroom
504905,2023-04-15,3050,122,106,1,745300000,45800000,76945000,776445000,Cash,Showroom
504906,2023-02-06,4861,120,10,1,403800000,3400000,44044000,444444000,Cash,Showroom
504907,2020-01-21,5455,103,80,6,289200000,83700000,181665000,1833165000,Cash,Fleet
504908,2025-12-16,1855,112,46,1,224500000,12300000,23342000,235542000,Cash,Showroom
504909,2023-03-04,2600,113,34,1,170000000,2100000,18469000,186369000,Credit,Event
504910,2020-10-01,2330,110,50,1,775900000,8100000,84458000,852258000,Credit,Showroom
504911,2025-09-17,2047,123,18,1,744800000,1800000,81730000,824730000,Credit,Showroom
504912,2024-02-02,4485,138,21,1,243800000,16400000,25014000,252414000,Credit,Online
504913,2022-11-14,2935,126,32,1,668600000,36300000,69553000,701853000,Cash,Showroom
504914,2025-04-05,3462,126,58,1,662600000,42000000,68266000,688866000,Credit,Showroom
504915,2022-06-16,4454,163,3,1,585600000,34000000,60676000,612276000,Credit,Showroom
504916,2025-05-28,3458,101,30,1,235000000,3800000,25432000,256632000,Credit,Showroom
504917,2022-03-23,3247,107,56,1,388100000,16300000,40898000,412698000,Cash,Showroom
504918,2022-07-30,3769,130,62,1,631500000,16500000,67650000,682650000,Cash,Showroom
504919,2022-11-29,3452,101,104,1,238600000,6900000,25487000,257187000,Credit,Showroom
504920,2024-08-25,1182,104,83,1,282300000,6500000,30338000,306138000,Credit,Showroom
504921,2024-03-18,3816,141,77,1,385900000,19900000,40260000,406260000,Cash,Showroom
504922,2024-08-21,4426,130,52,1,629600000,31800000,65758000,663558000,Credit,Showroom
504923,2025-09-26,4013,117,56,1,183900000,6700000,19492000,196692000,Credit,Showroom
504924,2023-03-18,3737,117,22,1,191800000,13200000,19646000,198246000,Cash,Showroom
504925,2020-09-03,5000,132,28,1,435800000,15600000,46222000,466422000,Cash,Showroom
504926,2023-06-03,5201,152,5,1,290100000,12600000,30525000,308025000,Cash,Showroom
504927,2022-09-29,1656,132,19,1,426700000,18900000,44858000,452658000,Cash,Online
504928,2025-12-06,4947,113,89,1,166700000,3900000,17908000,180708000,Credit,Online
504929,2021-10-14,4970,106,12,1,387600000,17000000,40766000,411366000,Credit,Showroom
504930,2025-02-25,2877,134,89,1,258100000,6100000,27720000,279720000,Cash,Showroom
504931,2021-10-29,1725,161,92,1,413000000,3700000,45023000,454323000,Credit,Showroom
504932,2022-10-03,1686,139,36,1,255700000,15000000,26477000,267177000,Credit,Showroom
504933,2023-03-09,1299,104,74,1,288500000,2200000,31493000,317793000,Credit,Showroom
504934,2025-08-01,4577,110,8,1,769600000,43500000,79871000,805971000,Credit,Showroom
504935,2024-09-08,3908,133,106,1,411100000,26800000,42273000,426573000,Cash,Online
504936,2024-08-10,1563,134,32,1,268500000,12900000,28116000,283716000,Credit,Showroom
504937,2025-01-02,2786,105,86,1,587300000,32100000,61072000,616272000,Credit,Showroom
504938,2022-05-23,3802,113,108,1,168900000,9500000,17534000,176934000,Credit,Showroom
504939,2020-02-15,4565,108,39,1,172900000,4100000,18568000,187368000,Cash,Showroom
504940,2024-11-18,2291,137,8,1,438900000,17900000,46310000,467310000,Credit,Showroom
504941,2023-09-04,4193,109,36,1,796200000,10700000,86405000,871905000,Cash,Showroom
504942,2023-02-24,5439,107,71,1,384800000,16100000,40557000,409257000,Credit,Showroom
504943,2025-02-28,3190,111,74,1,227500000,12200000,23683000,238983000,Credit,Showroom
504944,2024-12-02,4961,125,116,1,665600000,14700000,71599000,722499000,Cash,Showroom
504945,2021-07-20,3073,136,78,1,446100000,31100000,45650000,460650000,Credit,Showroom
504946,2024-01-13,1510,158,108,1,419600000,14400000,44572000,449772000,Cash,Showroom
504947,2021-07-16,5409,141,13,1,391000000,13400000,41536000,419136000,Cash,Showroom
504948,2025-06-19,2144,134,47,1,263500000,3100000,28644000,289044000,Credit,Showroom
504949,2025-04-14,4973,102,17,1,454500000,23100000,47454000,478854000,Cash,Showroom
504950,2025-05-03,1867,114,20,1,286100000,15700000,29744000,300144000,Credit,Showroom
504951,2024-10-16,3215,139,41,6,261500000,2200000,172348000,1739148000,Cash,Fleet
504952,2023-05-19,2218,118,97,1,196200000,3000000,21252000,214452000,Credit,Showroom
504953,2022-02-13,2341,131,7,1,368600000,25500000,37741000,380841000,Credit,Showroom
504954,2020-07-29,4517,122,19,1,769500000,34000000,80905000,816405000,Credit,Showroom
504955,2023-05-29,4303,152,94,1,275200000,10800000,29084000,293484000,Cash,Showroom
504956,2024-03-23,2717,151,106,1,577500000,2400000,63261000,638361000,Credit,Showroom
504957,2024-11-08,4297,109,24,1,746700000,32300000,78584000,792984000,Credit,Online
504958,2020-01-11,3147,102,96,1,479200000,16100000,50941000,514041000,Credit,Showroom
504959,2022-05-19,5122,101,21,1,240100000,11600000,25135000,253635000,Cash,Showroom
504960,2021-06-26,1882,108,113,1,174500000,7600000,18359000,185259000,Credit,Showroom
504961,2024-10-10,2879,183,14,1,1879400000,86600000,197208000,1990008000,Credit,Showroom
504962,2024-07-16,1728,134,68,1,258000000,8900000,27401000,276501000,Credit,Showroom
504963,2023-04-20,3385,132,20,5,419300000,80200000,221793000,2238093000,Credit,Fleet
504964,2023-06-15,4156,112,21,1,229500000,10600000,24079000,242979000,Credit,Online
504965,2025-08-09,5406,134,4,1,252300000,11800000,26455000,266955000,Credit,Showroom
504966,2021-12-27,5027,177,12,1,1458000000,85400000,150986000,1523586000,Cash,Showroom
504967,2024-04-23,3122,165,38,1,422200000,11500000,45177000,455877000,Cash,Showroom
504968,2021-08-24,2742,133,82,1,417700000,23600000,43351000,437451000,Cash,Online
504969,2022-11-14,2296,138,19,1,253600000,3800000,27478000,277278000,Credit,Showroom
504970,2025-12-08,1259,106,40,1,377200000,9000000,40502000,408702000,Cash,Showroom
504971,2020-09-07,2721,113,96,1,170500000,9800000,17677000,178377000,Credit,Online
504972,2025-12-08,1943,148,67,1,297300000,6700000,31966000,322566000,Credit,Showroom
504973,2024-06-01,2716,109,16,1,757300000,11900000,81994000,827394000,Credit,Event
504974,2024-09-26,3819,112,13,1,239000000,11500000,25025000,252525000,Cash,Showroom
504975,2022-12-24,4557,101,27,1,238700000,12500000,24882000,251082000,Credit,Showroom
504976,2022-10-12,4030,112,115,1,229800000,6400000,24574000,247974000,Cash,Showroom
504977,2022-05-17,1236,132,22,1,439100000,9700000,47234000,476634000,Credit,Online
504978,2022-12-31,4825,106,6,1,395600000,3400000,43142000,435342000,Credit,Showroom
504979,2020-01-02,2253,124,75,1,329000000,1800000,35992000,363192000,Cash,Showroom
504980,2023-03-08,5461,112,53,1,233400000,12900000,24255000,244755000,Cash,Showroom
504981,2024-07-24,4052,167,40,1,650200000,22800000,69014000,696414000,Credit,Showroom
504982,2024-08-04,2387,126,66,1,658800000,39300000,68145000,687645000,Cash,Online
504983,2025-10-18,3271,123,102,1,745900000,21100000,79728000,804528000,Credit,Showroom
504984,2023-06-20,4981,126,93,1,623600000,2900000,68277000,688977000,Credit,Showroom
504985,2025-09-25,5298,112,76,5,228200000,45700000,120483000,1215783000,Credit,Fleet
504986,2025-06-30,1095,108,9,1,177100000,11000000,18271000,184371000,Credit,Showroom
504987,2020-10-05,4556,143,98,1,735700000,26600000,78001000,787101000,Credit,Online
504988,2023-04-17,2591,108,107,1,178900000,11900000,18370000,185370000,Credit,Showroom
504989,2022-03-26,3718,107,100,1,376500000,21500000,39050000,394050000,Cash,Showroom
504990,2023-08-25,2479,106,108,1,377500000,14000000,39985000,403485000,Credit,Showroom
504991,2023-12-02,3075,129,17,1,313800000,14200000,32956000,332556000,Cash,Showroom
504992,2023-12-12,3730,148,63,1,295800000,3400000,32164000,324564000,Cash,Showroom
504993,2022-02-22,2800,104,63,1,285600000,2700000,31119000,314019000,Cash,Showroom
504994,2025-04-28,2285,106,49,1,385100000,23300000,39798000,401598000,Cash,Showroom
504995,2020-12-29,5056,147,13,1,203800000,9900000,21329000,215229000,Cash,Showroom
504996,2025-12-18,1178,123,98,1,773900000,19600000,82973000,837273000,Credit,Showroom
504997,2025-06-28,2067,128,48,1,291000000,3900000,31581000,318681000,Credit,Showroom
504998,2022-02-16,4151,104,106,1,302800000,20600000,31042000,313242000,Credit,Online
504999,2025-01-05,2248,153,40,1,407700000,5100000,44286000,446886000,Credit,Showroom
505000,2024-07-23,4673,114,19,4,289000000,15900000,125411000,1265511000,Cash,Fleet
505001,2022-08-22,4302,172,95,1,1287300000,81000000,132693000,1338993000,Cash,Showroom
505002,2024-01-23,3105,130,12,1,624700000,18600000,66671000,672771000,Credit,Event
505003,2024-07-01,2028,175,30,1,1101400000,10200000,120032000,1211232000,Cash,Showroom
505004,2024-05-30,1324,103,115,1,295200000,5900000,31823000,321123000,Credit,Event
505005,2025-06-08,1250,124,67,1,313800000,19600000,32362000,326562000,Credit,Showroom
505006,2024-08-22,3515,167,116,1,642600000,31700000,67199000,678099000,Credit,Showroom
505007,2020-01-23,2689,118,21,1,199500000,5700000,21318000,215118000,Cash,Showroom
505008,2023-11-01,4892,123,2,1,791500000,9100000,86064000,868464000,Cash,Showroom
505009,2021-09-25,2002,120,47,1,388100000,1200000,42559000,429459000,Credit,Event
505010,2020-08-06,5122,114,112,1,291900000,6100000,31438000,317238000,Credit,Showroom
505011,2024-05-26,1823,113,64,1,165500000,4800000,17677000,178377000,Credit,Online
505012,2023-04-10,2100,140,28,1,174600000,10100000,18095000,182595000,Credit,Showroom
505013,2022-11-24,3597,120,80,1,404600000,4200000,44044000,444444000,Credit,Showroom
505014,2025-01-09,3293,142,18,1,291700000,7900000,31218000,315018000,Credit,Showroom
505015,2021-01-10,1827,110,88,1,768400000,50300000,78991000,797091000,Credit,Showroom
505016,2025-10-28,4587,116,72,1,261200000,11400000,27478000,277278000,Credit,Showroom
505017,2022-03-14,2917,162,98,1,543600000,900000,59697000,602397000,Credit,Showroom
505018,2024-07-09,3507,106,104,1,393000000,18300000,41217000,415917000,Credit,Event
505019,2022-04-07,1274,117,87,1,193000000,10300000,20097000,202797000,Cash,Showroom
505020,2023-12-17,4988,115,112,1,279400000,11900000,29425000,296925000,Credit,Showroom
505021,2023-03-19,2721,109,90,1,746400000,22000000,79684000,804084000,Cash,Showroom
505022,2022-10-03,3011,147,93,1,209300000,3500000,22638000,228438000,Credit,Showroom
505023,2023-05-21,1749,152,87,1,293500000,16700000,30448000,307248000,Credit,Showroom
505024,2022-06-23,2865,111,51,1,236500000,5500000,25410000,256410000,Cash,Showroom
505025,2020-04-14,1127,106,113,1,383200000,5700000,41525000,419025000,Cash,Showroom
505026,2023-10-11,4783,124,17,1,318600000,18600000,33000000,333000000,Credit,Showroom
505027,2024-02-11,2596,117,62,1,190100000,9200000,19899000,200799000,Cash,Showroom
505028,2021-04-04,1291,118,112,1,209400000,2500000,22759000,229659000,Credit,Showroom
505029,2023-11-29,3025,113,66,1,172100000,9100000,17930000,180930000,Credit,Showroom
505030,2023-04-09,5230,115,55,1,282300000,9200000,30041000,303141000,Cash,Showroom
505031,2023-01-09,3107,132,11,1,437400000,9300000,47091000,475191000,Credit,Showroom
505032,2021-08-22,1847,113,60,1,168200000,6900000,17743000,179043000,Credit,Showroom
505033,2021-05-25,1831,105,62,1,566500000,17700000,60368000,609168000,Cash,Showroom
505034,2021-10-06,4187,101,79,4,239300000,20600000,103026000,1039626000,Cash,Fleet
505035,2025-07-19,4524,104,94,1,284900000,1800000,31141000,314241000,Credit,Online
505036,2023-12-18,4308,130,81,1,663500000,900000,72886000,735486000,Cash,Showroom
505037,2021-10-09,2396,134,50,1,258400000,12500000,27049000,272949000,Credit,Showroom
505038,2020-02-11,5364,142,60,1,296800000,19400000,30514000,307914000,Credit,Showroom
505039,2024-11-25,5141,109,6,1,742800000,7400000,80894000,816294000,Credit,Showroom
505040,2025-03-15,4383,126,118,1,665500000,43600000,68409000,690309000,Cash,Online
505041,2020-10-08,5417,143,115,1,752200000,25400000,79948000,806748000,Credit,Showroom
505042,2021-04-03,1778,137,5,1,453500000,30700000,46508000,469308000,Credit,Showroom
505043,2022-11-27,2877,103,92,1,286600000,7500000,30701000,309801000,Credit,Showroom
505044,2024-06-16,2256,105,49,1,558300000,18900000,59334000,598734000,Credit,Showroom
505045,2024-08-24,4461,136,50,1,469300000,12100000,50292000,507492000,Cash,Showroom
505046,2020-06-03,3379,102,73,1,473800000,31300000,48675000,491175000,Credit,Showroom
505047,2023-06-08,1876,106,92,1,376600000,11900000,40117000,404817000,Credit,Showroom
505048,2023-10-28,4053,147,17,1,202100000,0,22231000,224331000,Credit,Showroom
505049,2021-02-16,4103,116,96,1,265700000,17000000,27357000,276057000,Credit,Showroom
505050,2023-09-24,3969,180,67,2,1659100000,132300000,350449000,3536349000,Credit,Fleet
505051,2025-09-29,3771,101,5,1,239800000,500000,26323000,265623000,Credit,Showroom
505052,2022-02-27,2435,134,68,1,263700000,11100000,27786000,280386000,Cash,Showroom
505053,2025-06-08,1924,113,62,1,164000000,8700000,17083000,172383000,Credit,Showroom
505054,2022-04-02,3508,132,2,1,409400000,17500000,43109000,435009000,Cash,Showroom
505055,2021-12-10,2512,117,58,1,186600000,12700000,19129000,193029000,Credit,Showroom
505056,2021-04-19,4425,120,90,1,411200000,3000000,44902000,453102000,Credit,Showroom
505057,2021-08-04,1983,170,59,1,341800000,5500000,36993000,373293000,Credit,Showroom
505058,2021-10-08,1392,103,87,1,302800000,10000000,32208000,325008000,Cash,Showroom
505059,2021-04-15,3677,121,68,1,399200000,11700000,42625000,430125000,Cash,Showroom
505060,2021-01-31,4225,103,63,1,299500000,7200000,32153000,324453000,Credit,Event
505061,2022-10-21,3177,132,74,1,413900000,1100000,45408000,458208000,Credit,Online
505062,2022-02-11,2494,146,42,1,197400000,2300000,21461000,216561000,Credit,Showroom
505063,2023-06-01,5210,108,111,1,173000000,900000,18931000,191031000,Credit,Showroom
505064,2023-10-18,1699,149,87,1,301900000,2200000,32967000,332667000,Cash,Showroom
505065,2024-07-12,4182,138,98,1,262000000,3900000,28391000,286491000,Cash,Showroom
505066,2021-07-17,5381,123,102,1,789200000,24600000,84106000,848706000,Cash,Showroom
505067,2024-07-20,2352,122,29,1,782900000,40000000,81719000,824619000,Cash,Showroom
505068,2020-03-26,1524,114,96,6,294300000,109500000,182193000,1838493000,Credit,Fleet
505069,2023-09-19,3348,150,61,1,266200000,10500000,28127000,283827000,Cash,Online
505070,2023-11-22,2684,109,115,1,752500000,51200000,77143000,778443000,Cash,Showroom
505071,2025-01-27,4481,106,25,1,371400000,23100000,38313000,386613000,Cash,Showroom
505072,2025-07-09,1675,145,63,1,343600000,14700000,36179000,365079000,Credit,Showroom
505073,2021-04-01,4439,103,81,1,294900000,13200000,30987000,312687000,Credit,Showroom
505074,2020-11-11,2905,142,92,1,300000000,2200000,32758000,330558000,Credit,Event
505075,2022-01-06,2177,136,115,1,458200000,3600000,50006000,504606000,Cash,Showroom
505076,2021-08-26,3203,137,88,1,446100000,8400000,48147000,485847000,Cash,Showroom
505077,2025-11-29,4326,128,65,1,313500000,15500000,32780000,330780000,Cash,Showroom
505078,2023-12-25,2932,117,98,1,192300000,5400000,20559000,207459000,Credit,Showroom
505079,2022-06-16,3372,180,100,1,1678700000,67500000,177232000,1788432000,Credit,Showroom
505080,2024-01-29,2209,105,28,1,546500000,37600000,55979000,564879000,Credit,Showroom
505081,2025-03-12,2587,149,78,6,293600000,115300000,181093000,1827393000,Cash,Fleet
505082,2020-10-09,3112,129,68,1,295400000,12800000,31086000,313686000,Cash,Showroom
505083,2021-05-12,1810,107,72,1,379000000,20800000,39402000,397602000,Cash,Showroom
505084,2024-02-08,1821,108,78,1,183200000,9800000,19074000,192474000,Credit,Showroom
505085,2021-11-18,3801,142,116,1,297600000,17000000,30866000,311466000,Credit,Showroom
505086,2024-01-04,2910,129,26,1,306500000,8900000,32736000,330336000,Cash,Showroom
505087,2022-10-03,1388,114,91,1,284900000,200000,31317000,316017000,Credit,Showroom
505088,2024-01-14,4626,108,41,1,174700000,9400000,18183000,183483000,Cash,Showroom
505089,2024-01-20,5472,115,86,1,277500000,9600000,29469000,297369000,Cash,Showroom
505090,2020-12-09,4257,103,44,1,287100000,13200000,30129000,304029000,Credit,Showroom
505091,2021-05-31,3331,105,113,1,586900000,37500000,60434000,609834000,Credit,Showroom
505092,2023-11-12,1830,122,115,1,780400000,50700000,80267000,809967000,Credit,Showroom
505093,2022-05-01,1672,132,78,1,433700000,5600000,47091000,475191000,Credit,Showroom
505094,2023-12-22,2648,133,73,1,419900000,13700000,44682000,450882000,Credit,Showroom
505095,2025-08-08,2554,159,61,1,431300000,25600000,44627000,450327000,Credit,Showroom
505096,2024-04-02,2834,120,91,1,400100000,13400000,42537000,429237000,Cash,Showroom
505097,2024-10-01,4087,123,106,1,752300000,38700000,78496000,792096000,Credit,Showroom
505098,2025-07-28,1613,107,78,1,382100000,24100000,39380000,397380000,Cash,Event
505099,2020-01-16,4408,132,96,1,414300000,14300000,44000000,444000000,Cash,Showroom
505100,2024-09-05,1299,172,14,1,1343000000,53200000,141878000,1431678000,Cash,Showroom
505101,2021-07-03,1551,107,67,1,389300000,19900000,40634000,410034000,Credit,Showroom
505102,2025-11-21,2703,111,66,1,230900000,1900000,25190000,254190000,Credit,Showroom
505103,2025-05-17,1022,108,88,1,174600000,6000000,18546000,187146000,Cash,Showroom
505104,2020-12-21,1449,101,34,1,237500000,11400000,24871000,250971000,Cash,Showroom
505105,2023-02-16,5258,107,25,1,386300000,11100000,41272000,416472000,Cash,Showroom
505106,2023-02-27,4762,158,8,1,409600000,11400000,43802000,442002000,Credit,Showroom
