service_id,customer_id,vehicle_id,dealer_id,service_date,service_type,service_cost,customer_satisfaction_score
11278,4378,121,80,2023-09-21,Periodic,627000,4
11279,4378,121,80,2023-05-07,Warranty,217000,4
11280,4744,138,67,2025-02-14,Repair,1940000,5
11281,4744,138,67,2025-04-29,Repair,6534000,4
11282,3121,126,42,2025-03-14,Warranty,197000,4
11283,1425,111,82,2024-09-20,Periodic,646000,5
11284,5455,125,78,2023-12-24,Body & Paint,3917000,4
11285,2351,160,22,2025-08-13,Body & Paint,6834000,5
11286,2077,150,27,2023-12-28,Periodic,1637000,5
11287,3545,103,113,2025-07-04,Periodic,2012000,5
11288,3545,103,113,2025-05-28,Repair,1609000,3
11289,5032,124,11,2023-07-06,Repair,3131000,5
11290,5032,124,11,2022-03-01,Periodic,940000,4
11291,5032,124,11,2024-02-16,Periodic,1291000,5
11292,1375,108,32,2024-12-04,Warranty,286000,5
11293,1375,108,32,2025-10-31,Repair,7502000,5
11294,1375,108,32,2025-07-26,Body & Paint,10022000,5
11295,5293,104,69,2022-07-25,Periodic,1571000,5
11296,2830,105,32,2023-09-09,Periodic,1150000,5
11297,5453,138,87,2023-10-01,Periodic,1644000,2
11298,1306,123,16,2025-09-28,Periodic,1070000,5
11299,1306,123,16,2025-06-15,Periodic,615000,4
11300,3084,114,102,2023-04-27,Periodic,2017000,4
11301,3816,104,91,2024-10-24,Periodic,1514000,4
11302,3816,104,91,2024-02-09,Periodic,1720000,4
11303,2046,103,20,2024-12-27,Repair,6342000,4
11304,3645,138,13,2022-10-17,Periodic,1864000,5
11305,3645,138,13,2022-07-19,Repair,2313000,2
11306,3645,138,13,2023-08-30,Periodic,1824000,3
11307,2368,102,26,2025-04-08,Periodic,1307000,5
11308,2063,178,30,2025-10-24,Periodic,1300000,5
11309,2063,178,30,2025-09-23,Body & Paint,3121000,5
11310,4245,128,119,2023-01-25,Periodic,1037000,4
11311,4245,128,119,2022-09-24,Repair,5159000,2
11312,4245,128,119,2024-11-01,Periodic,970000,4
11313,4752,109,2,2025-03-06,Periodic,1040000,4
11314,4752,109,2,2025-05-24,Periodic,1160000,4
11315,1507,108,87,2021-06-07,Periodic,1390000,3
11316,1507,108,87,2020-10-02,Periodic,1885000,4
11317,3675,132,74,2021-01-06,Periodic,915000,5
11318,3591,163,1,2024-05-23,Repair,3837000,3
11319,3591,163,1,2021-11-14,Repair,5266000,5
11320,5342,113,36,2023-09-30,Warranty,445000,4
11321,5342,113,36,2025-02-28,Warranty,96000,4
11322,5342,113,36,2024-01-13,Repair,7956000,5
11323,2097,140,20,2023-12-28,Repair,3330000,3
11324,2097,140,20,2024-05-02,Warranty,263000,2
11325,2097,140,20,2023-03-14,Periodic,1043000,5
11326,5216,102,59,2023-08-29,Warranty,205000,3
11327,5216,102,59,2023-03-11,Periodic,1005000,5
11328,1800,114,87,2024-02-10,Periodic,875000,5
11329,1045,162,46,2024-11-12,Periodic,1154000,5
11330,1667,106,31,2024-02-15,Periodic,1700000,4
11331,1801,175,15,2023-04-02,Periodic,834000,3
11332,1801,175,15,2024-02-14,Periodic,834000,5
11333,3036,101,15,2025-09-12,Periodic,1557000,4
11334,3265,128,9,2024-11-23,Periodic,1558000,4
11335,2837,129,106,2022-11-12,Repair,3151000,4
11336,5356,133,29,2025-06-01,Body & Paint,2377000,2
11337,5356,133,29,2025-03-09,Periodic,704000,4
11338,4768,139,84,2025-12-12,Repair,3700000,4
11339,2380,141,49,2025-12-02,Periodic,2138000,5
11340,2380,141,49,2025-11-21,Periodic,1061000,5
11341,2380,141,49,2025-07-30,Periodic,1527000,4
11342,3846,129,48,2023-05-21,Periodic,2003000,4
11343,3846,129,48,2022-03-12,Body & Paint,11430000,3
11344,3487,133,116,2025-09-12,Periodic,2089000,4
11345,3487,133,116,2024-07-25,Body & Paint,7570000,5
11346,2325,113,97,2025-07-08,Periodic,1505000,4
11347,2074,126,17,2024-03-17,Periodic,2018000,5
11348,2074,126,17,2024-05-30,Repair,4851000,4
11349,4082,117,15,2023-12-21,Body & Paint,11812000,4
11350,5036,109,117,2024-10-30,Repair,2661000,5
11351,5036,109,117,2023-10-30,Periodic,1965000,5
11352,3170,126,83,2025-06-02,Warranty,489000,5
11353,3170,126,83,2024-01-22,Repair,4247000,5
11354,3105,109,76,2025-06-03,Repair,6492000,5
11355,4030,104,60,2023-02-12,Periodic,1484000,5
11356,4030,104,60,2025-02-07,Periodic,2141000,3
11357,2758,110,66,2025-11-25,Body & Paint,9900000,5
11358,2758,110,66,2025-11-08,Periodic,1936000,5
11359,1243,131,94,2024-09-13,Repair,6070000,5
11360,1243,131,94,2025-03-30,Periodic,1873000,4
11361,1976,136,78,2025-12-09,Periodic,1253000,4
11362,1976,136,78,2025-10-11,Periodic,1014000,5
11363,1605,174,63,2023-11-24,Warranty,66000,5
11364,1605,174,63,2025-03-26,Periodic,1448000,2
11365,1605,174,63,2023-04-27,Periodic,1445000,5
11366,3509,107,85,2024-11-02,Repair,2940000,5
11367,4182,157,81,2024-06-08,Warranty,229000,5
11368,4182,157,81,2022-06-10,Periodic,1746000,5
11369,4182,157,81,2022-10-04,Periodic,1594000,5
11370,1089,116,5,2022-11-21,Warranty,417000,4
11371,1089,116,5,2023-03-24,Repair,2398000,5
11372,1089,116,5,2025-03-14,Periodic,1904000,5
11373,2625,103,4,2024-03-07,Body & Paint,4899000,3
11374,2625,103,4,2023-02-16,Repair,6497000,4
11375,2625,103,4,2023-05-14,Periodic,995000,3
11376,4823,120,37,2022-06-25,Repair,2904000,5
11377,4498,154,68,2024-02-02,Periodic,2018000,5
11378,4498,154,68,2024-02-04,Periodic,1745000,5
11379,4498,154,68,2023-12-10,Periodic,1335000,4
11380,5223,178,2,2024-08-24,Repair,3262000,5
11381,5223,178,2,2024-03-17,Periodic,1947000,3
11382,5223,178,2,2025-03-12,Periodic,2051000,4
11383,3704,132,112,2025-10-28,Periodic,1379000,5
11384,1939,126,50,2025-09-26,Warranty,362000,5
11385,3984,176,90,2024-06-08,Periodic,1459000,2
11386,3804,128,22,2023-05-06,Periodic,687000,4
11387,5431,137,73,2025-09-05,Warranty,428000,5
11388,2512,163,59,2022-05-14,Repair,7628000,5
11389,2600,103,1,2025-04-19,Periodic,779000,2
11390,4744,106,6,2024-07-27,Periodic,1995000,4
11391,4744,106,6,2025-11-05,Periodic,1763000,5
11392,4744,106,6,2023-04-10,Periodic,2125000,4
11393,1139,118,63,2021-06-03,Repair,5383000,4
11394,1139,118,63,2020-09-19,Periodic,2015000,5
11395,1139,118,63,2022-04-03,Repair,3835000,5
11396,3527,121,7,2025-05-05,Repair,5430000,5
11397,3527,121,7,2025-09-02,Periodic,1765000,5
11398,1706,170,98,2025-10-23,Body & Paint,9861000,5
11399,1706,170,98,2025-12-30,Repair,2745000,5
11400,4048,102,58,2024-10-31,Body & Paint,11750000,4
11401,2789,114,41,2024-08-05,Repair,5929000,5
11402,4427,115,69,2022-02-09,Periodic,2147000,5
11403,4427,115,69,2023-01-06,Periodic,1119000,4
11404,4427,115,69,2024-10-21,Periodic,1507000,3
11405,3440,109,79,2025-01-25,Warranty,401000,3
11406,3440,109,79,2025-05-27,Periodic,1077000,4
11407,2526,108,53,2025-08-20,Periodic,1623000,5
11408,4216,103,6,2023-07-28,Periodic,1924000,5
11409,4216,103,6,2024-01-07,Periodic,1375000,5
11410,1993,138,108,2025-06-15,Repair,6157000,4
11411,3201,115,39,2023-05-04,Warranty,110000,4
11412,3166,130,71,2025-05-22,Warranty,305000,4
11413,4769,110,13,2024-04-05,Periodic,1597000,5
11414,3534,116,71,2023-08-18,Periodic,1615000,5
11415,3534,116,71,2022-07-28,Periodic,2042000,5
11416,3534,116,71,2022-08-19,Periodic,875000,2
11417,3872,110,74,2022-06-12,Periodic,1207000,4
11418,4441,117,102,2024-05-09,Repair,3226000,5
11419,4404,103,63,2024-11-25,Repair,7299000,5
11420,4404,103,63,2024-10-16,Periodic,2145000,4
11421,1721,116,88,2025-10-20,Periodic,1738000,3
11422,1915,110,40,2025-09-20,Periodic,878000,5
11423,1915,110,40,2024-08-20,Repair,5577000,5
11424,1915,110,40,2023-05-03,Repair,7849000,2
11425,5410,114,34,2023-05-01,Periodic,2084000,1
11426,5410,114,34,2023-12-10,Body & Paint,10805000,2
11427,5410,114,34,2025-03-20,Repair,5766000,5
11428,3494,136,74,2024-01-23,Periodic,1338000,5
11429,3494,136,74,2024-01-02,Warranty,253000,4
11430,3494,136,74,2025-02-10,Periodic,1735000,3
11431,4197,181,94,2025-05-16,Warranty,403000,4
11432,5049,105,5,2021-04-08,Warranty,102000,4
11433,5049,105,5,2021-07-15,Periodic,657000,5
11434,5049,105,5,2023-10-02,Periodic,1780000,5
11435,3505,136,22,2024-03-17,Repair,7003000,2
11436,3505,136,22,2025-10-27,Periodic,1857000,5
11437,2599,170,11,2022-01-09,Warranty,283000,5
11438,2599,170,11,2022-12-06,Periodic,1151000,4
11439,1917,138,57,2025-04-28,Periodic,1187000,3
11440,3634,128,113,2022-05-04,Warranty,8000,4
11441,5213,107,118,2025-08-28,Repair,5283000,2
11442,1204,117,25,2025-05-30,Body & Paint,4688000,3
11443,3694,139,54,2022-08-12,Periodic,1698000,5
11444,2273,118,38,2022-01-31,Periodic,954000,3
11445,4331,138,85,2025-12-27,Periodic,1460000,4
11446,4903,122,110,2024-03-15,Repair,4988000,4
11447,3122,102,90,2022-09-08,Periodic,1702000,4
11448,3122,102,90,2023-06-21,Periodic,2126000,4
11449,2058,136,95,2024-03-25,Warranty,158000,5
11450,1199,183,93,2025-03-23,Periodic,987000,5
11451,1980,144,46,2024-06-27,Periodic,1615000,5
11452,5134,105,70,2025-10-03,Repair,4060000,5
11453,5134,105,70,2024-05-28,Periodic,815000,5
11454,4039,131,55,2024-05-09,Periodic,1473000,1
11455,4039,131,55,2023-11-29,Periodic,698000,5
11456,5486,105,66,2022-02-14,Periodic,1980000,5
11457,4308,130,81,2025-08-13,Body & Paint,11684000,5
11458,3698,102,111,2022-06-22,Periodic,655000,5
11459,5181,120,47,2025-04-13,Body & Paint,5671000,4
11460,5181,120,47,2023-05-07,Periodic,748000,5
11461,4575,102,25,2023-12-01,Warranty,446000,3
11462,4575,102,25,2025-09-08,Periodic,2200000,4
11463,4108,123,27,2024-07-28,Periodic,616000,3
11464,1017,104,31,2025-05-18,Warranty,168000,4
11465,4850,131,36,2022-05-07,Periodic,855000,5
11466,4850,131,36,2022-09-09,Repair,5117000,5
11467,3653,133,11,2025-07-27,Periodic,1581000,3
11468,3653,133,11,2024-12-08,Periodic,975000,5
11469,1461,115,87,2023-04-16,Periodic,1607000,4
11470,4193,134,44,2025-02-16,Periodic,626000,5
11471,1268,110,47,2023-02-15,Periodic,1560000,2
11472,1268,110,47,2024-02-01,Repair,7349000,5
11473,1268,110,47,2023-06-10,Periodic,1848000,3
11474,4858,109,117,2025-05-19,Periodic,1959000,5
11475,4593,107,3,2025-03-26,Periodic,1297000,3
11476,2729,113,52,2025-11-18,Periodic,1089000,2
11477,4490,160,63,2022-12-10,Periodic,1212000,5
11478,4490,160,63,2021-07-24,Periodic,1864000,5
11479,4490,160,63,2021-10-20,Repair,7612000,3
11480,5373,111,64,2023-08-23,Periodic,1547000,5
11481,5373,111,64,2023-11-22,Warranty,485000,5
11482,4269,162,65,2023-03-08,Periodic,682000,5
11483,2808,135,62,2024-05-04,Periodic,973000,4
11484,3366,135,7,2025-02-07,Warranty,251000,5
11485,3366,135,7,2024-08-16,Periodic,1383000,4
11486,5037,103,6,2024-01-15,Periodic,1391000,5
11487,2266,102,27,2025-08-27,Warranty,36000,5
11488,2266,102,27,2025-02-21,Periodic,664000,1
11489,3848,112,24,2025-10-23,Periodic,2090000,5
11490,1848,107,35,2022-04-26,Body & Paint,2640000,2
11491,3211,146,69,2024-06-02,Periodic,1195000,5
11492,3211,146,69,2023-06-07,Body & Paint,9217000,5
11493,1215,134,113,2025-08-18,Periodic,1199000,5
11494,1865,108,1,2022-07-05,Warranty,3000,4
11495,1865,108,1,2023-01-21,Periodic,1692000,3
11496,1865,108,1,2024-05-06,Body & Paint,7848000,5
11497,5090,137,104,2025-09-11,Periodic,1094000,4
11498,1252,106,77,2021-07-21,Periodic,1994000,4
11499,1252,106,77,2024-02-14,Periodic,1853000,5
11500,1252,106,77,2022-01-18,Warranty,269000,4
11501,5170,110,93,2024-09-27,Periodic,748000,5
11502,4659,104,23,2024-08-02,Periodic,1684000,2
11503,2258,134,32,2022-10-09,Body & Paint,6065000,4
11504,2258,134,32,2024-12-10,Periodic,1081000,5
11505,2258,134,32,2023-03-13,Periodic,1660000,5
11506,1165,108,8,2023-10-13,Periodic,1002000,5
11507,5012,138,88,2023-09-28,Periodic,1225000,5
11508,5012,138,88,2023-04-17,Periodic,1667000,4
11509,5012,138,88,2022-03-05,Body & Paint,4012000,2
11510,1778,137,5,2024-01-12,Warranty,106000,5
11511,1778,137,5,2021-11-07,Body & Paint,2455000,4
11512,1778,137,5,2024-03-31,Repair,2761000,4
11513,1137,134,56,2025-07-13,Repair,6453000,4
11514,1137,134,56,2024-04-12,Repair,3467000,5
11515,5319,102,97,2024-10-08,Periodic,1564000,5
11516,5319,102,97,2025-12-04,Repair,5164000,5
11517,4730,162,96,2023-09-17,Repair,6934000,4
11518,4730,162,96,2023-09-09,Body & Paint,8444000,5
11519,4730,162,96,2023-04-23,Repair,7132000,5
11520,4258,135,19,2025-04-06,Repair,3348000,4
11521,4436,101,59,2022-11-06,Periodic,824000,3
11522,4436,101,59,2023-02-24,Repair,2701000,5
11523,4436,101,59,2022-09-22,Periodic,755000,5
11524,5159,103,103,2024-10-06,Periodic,1886000,5
11525,5159,103,103,2022-11-12,Warranty,180000,4
11526,5159,103,103,2024-11-04,Warranty,329000,2
11527,4673,114,19,2025-12-14,Periodic,1439000,5
11528,1921,133,95,2024-12-20,Repair,6543000,4
11529,1873,120,89,2024-07-01,Repair,6093000,3
11530,5028,117,7,2024-06-23,Repair,2209000,2
11531,1281,133,80,2025-07-03,Periodic,1892000,3
11532,1281,133,80,2024-08-22,Periodic,1559000,5
11533,3996,164,17,2024-10-21,Periodic,1092000,5
11534,3996,164,17,2023-12-20,Periodic,1344000,5
11535,3868,132,19,2023-12-17,Periodic,1930000,4
11536,3868,132,19,2023-01-06,Periodic,1758000,5
11537,3868,132,19,2021-02-28,Repair,7682000,5
11538,4869,134,102,2023-08-26,Periodic,937000,4
11539,3742,103,113,2024-02-21,Repair,5681000,4
11540,3742,103,113,2025-05-05,Repair,5931000,4
11541,2766,127,96,2022-02-25,Periodic,982000,4
11542,4205,112,102,2022-08-11,Warranty,465000,5
11543,1698,114,105,2022-05-18,Periodic,1634000,5
11544,1698,114,105,2022-05-13,Periodic,1388000,4
11545,3414,109,18,2023-12-11,Repair,3816000,3
11546,3414,109,18,2024-02-28,Repair,7615000,5
11547,3414,109,18,2023-06-10,Periodic,1063000,3
11548,1443,144,41,2025-04-23,Periodic,1608000,5
11549,1763,122,116,2024-03-03,Periodic,794000,3
11550,2466,101,72,2025-11-07,Periodic,2137000,5
11551,5021,128,18,2024-12-17,Periodic,1606000,4
11552,5021,128,18,2024-09-03,Repair,5190000,4
11553,5021,128,18,2025-11-09,Periodic,866000,4
11554,4798,105,82,2024-11-26,Periodic,738000,4
11555,4798,105,82,2025-02-03,Repair,6265000,4
11556,4495,181,96,2025-07-25,Periodic,1022000,5
11557,1527,118,25,2022-05-16,Repair,3870000,5
11558,4695,110,65,2024-09-28,Repair,6560000,3
11559,4695,110,65,2025-07-24,Repair,4038000,5
11560,4695,110,65,2025-12-01,Periodic,868000,3
11561,2086,121,39,2025-07-09,Periodic,2184000,2
11562,4353,111,4,2025-07-19,Periodic,1094000,5
11563,4345,113,40,2025-02-18,Periodic,1964000,2
11564,1701,117,112,2023-01-10,Repair,2306000,4
11565,1701,117,112,2023-07-31,Periodic,1281000,5
11566,2827,164,81,2024-07-02,Body & Paint,4247000,5
11567,1039,124,14,2021-05-31,Body & Paint,11691000,3
11568,1039,124,14,2022-12-15,Warranty,281000,4
11569,1039,124,14,2022-09-27,Repair,7069000,5
11570,2413,162,102,2024-09-17,Periodic,1349000,5
11571,2766,117,88,2024-07-08,Periodic,1871000,4
11572,2766,117,88,2023-10-03,Periodic,708000,4
11573,1837,102,98,2025-09-28,Repair,2136000,5
11574,3479,108,85,2025-03-16,Repair,7334000,4
11575,3479,108,85,2025-08-31,Periodic,882000,4
11576,1645,108,91,2024-01-08,Repair,4445000,4
11577,1645,108,91,2024-11-25,Periodic,1823000,5
11578,3199,105,22,2023-07-09,Periodic,2044000,5
11579,3199,105,22,2023-08-24,Repair,6547000,3
11580,2961,134,113,2025-05-05,Repair,4865000,5
11581,1395,104,82,2020-12-19,Warranty,428000,5
11582,5099,125,106,2025-04-08,Periodic,662000,3
11583,4875,103,44,2023-01-06,Body & Paint,7144000,4
11584,1504,135,111,2025-06-15,Body & Paint,8807000,4
11585,4800,132,19,2022-06-01,Periodic,1274000,4
11586,1240,104,95,2025-09-07,Periodic,2114000,4
11587,1875,131,110,2025-09-13,Periodic,1194000,5
11588,2494,146,42,2025-04-28,Periodic,1235000,5
11589,2494,146,42,2022-09-24,Repair,7614000,4
11590,4327,113,4,2024-07-02,Periodic,1074000,4
11591,4327,113,4,2024-02-20,Repair,7593000,3
11592,3407,150,48,2024-08-21,Warranty,276000,4
11593,3407,150,48,2024-07-06,Repair,7934000,4
11594,3407,150,48,2024-06-01,Periodic,1938000,5
11595,4204,128,106,2022-06-08,Warranty,489000,3
11596,4204,128,106,2023-02-01,Warranty,426000,3
11597,3867,118,48,2025-03-18,Periodic,637000,5
11598,4674,114,49,2024-10-09,Warranty,85000,3
11599,4674,114,49,2023-11-10,Body & Paint,7535000,3
11600,4674,114,49,2023-08-22,Body & Paint,3059000,5
11601,4981,126,93,2024-07-05,Warranty,185000,5
11602,1951,134,10,2024-07-21,Periodic,683000,5
11603,2321,114,70,2024-12-13,Periodic,2151000,5
11604,1410,154,107,2024-04-16,Periodic,1436000,5
11605,1410,154,107,2021-12-30,Warranty,216000,4
11606,1410,154,107,2023-04-11,Periodic,1877000,3
11607,2030,157,56,2025-12-22,Periodic,2017000,1
11608,1550,138,51,2024-08-18,Repair,6086000,4
11609,2282,102,41,2025-05-31,Periodic,1229000,5
11610,2282,102,41,2023-12-06,Periodic,1646000,5
11611,4815,111,35,2024-12-20,Body & Paint,5791000,5
11612,3059,105,53,2022-07-02,Periodic,1423000,5
11613,3059,105,53,2024-05-17,Repair,6927000,4
11614,2275,116,112,2023-11-09,Warranty,130000,5
11615,2275,116,112,2021-02-28,Warranty,150000,5
11616,2275,116,112,2021-09-17,Repair,5863000,4
11617,1063,116,46,2024-06-25,Periodic,619000,4
11618,1063,116,46,2023-12-31,Periodic,1310000,5
11619,1063,116,46,2024-12-07,Warranty,43000,5
11620,1145,178,28,2024-04-15,Periodic,1589000,4
11621,1145,178,28,2025-07-27,Periodic,1668000,4
11622,4428,114,86,2022-04-18,Repair,7856000,5
11623,4428,114,86,2023-01-17,Repair,5087000,4
11624,3929,101,47,2025-08-23,Warranty,193000,4
11625,3153,122,106,2025-12-15,Repair,7350000,4
11626,4984,117,104,2021-03-15,Periodic,2090000,5
11627,2493,121,82,2024-12-23,Repair,2253000,4
11628,2896,143,97,2024-05-06,Repair,5210000,5
11629,4284,138,113,2021-12-10,Warranty,293000,5
11630,4284,138,113,2023-01-01,Periodic,1482000,4
11631,1708,105,24,2025-07-29,Periodic,962000,3
11632,4819,140,80,2025-11-17,Repair,1623000,5
11633,5471,111,25,2021-11-29,Body & Paint,8238000,4
11634,5471,111,25,2021-11-09,Periodic,1621000,2
11635,5471,111,25,2024-03-01,Repair,3000000,5
11636,2699,105,58,2024-07-30,Warranty,157000,3
11637,2699,105,58,2023-12-25,Repair,5394000,4
11638,3020,178,46,2024-01-02,Periodic,1642000,4
11639,4481,106,25,2025-12-23,Periodic,1914000,3
11640,4417,101,7,2023-05-03,Body & Paint,4249000,5
11641,3683,136,76,2025-11-18,Periodic,1582000,3
11642,3683,136,76,2024-06-30,Periodic,712000,4
11643,5438,140,86,2024-03-26,Repair,5268000,3
11644,4978,137,5,2022-06-02,Periodic,1090000,5
11645,4978,137,5,2022-11-21,Periodic,1335000,2
11646,4978,137,5,2024-12-24,Body & Paint,2464000,5
11647,4338,110,89,2022-10-15,Periodic,742000,5
11648,4338,110,89,2021-12-11,Periodic,980000,4
11649,4338,110,89,2022-07-17,Warranty,392000,4
11650,3294,136,65,2025-04-30,Periodic,880000,2
11651,3294,136,65,2025-11-12,Periodic,1656000,3
11652,1147,141,8,2025-05-20,Periodic,1991000,5
11653,4973,108,4,2025-05-17,Periodic,680000,4
11654,4955,106,104,2024-03-18,Warranty,232000,4
11655,2447,139,95,2025-12-01,Repair,4305000,4
11656,2447,139,95,2024-06-03,Periodic,667000,5
11657,2447,139,95,2025-12-20,Periodic,2102000,2
11658,5413,108,120,2024-12-24,Repair,6836000,5
11659,5413,108,120,2025-04-05,Periodic,1616000,5
11660,5413,108,120,2025-10-08,Repair,3357000,4
11661,2019,110,70,2025-02-17,Body & Paint,6269000,2
11662,2019,110,70,2022-10-31,Repair,5719000,4
11663,3201,111,105,2023-03-24,Periodic,1967000,5
11664,3201,111,105,2023-07-23,Periodic,1689000,1
11665,3165,124,23,2025-11-07,Periodic,1756000,4
11666,3165,124,23,2024-04-20,Warranty,463000,3
11667,4820,107,16,2023-12-13,Body & Paint,9128000,5
11668,4820,107,16,2025-08-16,Periodic,1542000,5
11669,2527,104,32,2022-03-11,Warranty,218000,5
11670,4733,114,50,2025-12-05,Body & Paint,6238000,4
11671,4488,143,47,2025-05-16,Periodic,608000,4
11672,4488,143,47,2024-08-27,Periodic,1284000,5
11673,2267,105,70,2024-07-07,Body & Paint,11664000,4
11674,2518,126,28,2025-07-19,Periodic,807000,3
11675,4153,109,64,2025-02-21,Body & Paint,7655000,3
11676,4153,109,64,2024-10-13,Repair,6216000,5
11677,1062,118,106,2025-12-26,Repair,6658000,5
11678,1329,118,1,2024-12-10,Repair,2261000,3
11679,1329,118,1,2024-09-20,Periodic,1787000,4
11680,2452,116,79,2024-05-17,Periodic,2002000,5
11681,2452,116,79,2024-07-06,Periodic,1924000,3
11682,2452,116,79,2024-04-07,Repair,6711000,5
11683,4326,111,35,2022-12-19,Periodic,606000,5
11684,3854,111,36,2024-11-19,Periodic,634000,5
11685,3854,111,36,2024-01-22,Repair,7039000,1
11686,4254,140,99,2023-10-24,Body & Paint,2173000,4
11687,4254,140,99,2022-11-02,Periodic,1215000,1
11688,4254,140,99,2021-03-08,Repair,2042000,5
11689,3632,107,74,2024-04-11,Periodic,1773000,5
11690,3632,107,74,2024-10-05,Periodic,1312000,4
11691,3632,107,74,2023-02-11,Warranty,438000,5
11692,1512,106,76,2021-09-12,Periodic,1359000,4
11693,1512,106,76,2023-10-25,Periodic,1958000,1
11694,1512,106,76,2021-11-03,Periodic,1419000,4
11695,3652,161,40,2023-05-10,Periodic,1272000,4
11696,3652,161,40,2024-10-27,Periodic,1606000,4
11697,1247,128,10,2024-07-06,Periodic,1697000,5
11698,3348,120,93,2024-07-13,Periodic,2153000,4
11699,3348,120,93,2025-08-13,Periodic,1561000,5
11700,4266,108,17,2025-09-17,Periodic,842000,2
11701,4266,108,17,2023-11-29,Repair,7583000,4
11702,4266,108,17,2022-12-24,Body & Paint,7173000,5
11703,4030,108,29,2024-10-09,Periodic,971000,5
11704,4030,108,29,2023-10-05,Periodic,801000,5
11705,4030,108,29,2024-11-04,Periodic,991000,5
11706,3702,150,9,2025-04-23,Warranty,177000,4
11707,4492,120,91,2022-09-03,Periodic,1132000,4
11708,1999,125,1,2025-10-04,Periodic,2184000,4
11709,1999,125,1,2025-02-14,Periodic,2089000,5
11710,1999,125,1,2023-11-21,Periodic,1159000,5
11711,3213,114,108,2024-09-19,Periodic,1253000,5
11712,3213,114,108,2025-07-15,Periodic,1473000,4
11713,3024,129,14,2024-07-27,Periodic,1814000,3
11714,3024,129,14,2025-10-13,Periodic,1409000,3
11715,2622,121,42,2023-07-31,Periodic,1380000,4
11716,2622,121,42,2022-03-28,Repair,1946000,4
11717,2477,120,74,2023-05-24,Periodic,613000,5
11718,2477,120,74,2023-12-08,Periodic,884000,4
