financing_id,transaction_id,financing_company,down_payment,loan_amount,tenor_months,interest_rate,installment_amount
12548,505400,Astra Credit,130100000,312790000,12,5.85,27590000
12549,505401,Astra Credit,52300000,144947000,24,4.30,6558000
12550,505404,Mandiri Tunas Finance,103300000,232142000,12,8.95,21076000
12551,505405,Maybank Finance,74000000,205498000,60,9.16,4993000
12552,505406,BFI Finance,149100000,280470000,12,4.69,24468000
12553,505409,Maybank Finance,64700000,211246000,24,8.15,10236000
12554,505410,BCA Finance,77600000,176035000,12,8.94,15981000
12555,505411,BFI Finance,56900000,113707000,60,4.65,2335000
12556,505413,Adira Finance,65700000,127995000,48,6.51,3360000
12557,505415,Mandiri Tunas Finance,89300000,235153000,60,5.21,4940000
12558,505416,Mandiri Tunas Finance,67300000,249494000,48,9.38,7148000
12559,505418,BFI Finance,74800000,168179000,12,5.49,14784000
12560,505419,Astra Credit,55300000,220646000,60,3.92,4398000
12561,505420,Mandiri Tunas Finance,51800000,162874000,60,5.78,3499000
12562,505421,BCA Finance,49600000,129665000,36,5.49,4195000
12563,505422,Adira Finance,120800000,357499000,48,4.97,8928000
12564,505423,FIFGROUP,80100000,193626000,60,3.84,3846000
12565,505424,Astra Credit,59100000,201528000,36,6.23,6644000
12566,505426,Adira Finance,79000000,214040000,36,8.13,7395000
12567,505427,FIFGROUP,178400000,331645000,48,5.41,8404000
12568,505428,BCA Finance,263600000,564127000,48,3.97,13618000
12569,505429,FIFGROUP,78000000,290520000,48,6.75,7686000
12570,505430,BCA Finance,124900000,474944000,48,3.90,11438000
12571,505431,BCA Finance,53600000,126886000,12,5.78,11185000
12572,505432,Adira Finance,82000000,232574000,60,9.05,5630000
12573,505435,Adira Finance,190200000,512430000,12,4.54,44641000
12574,505436,BFI Finance,113100000,289497000,24,6.64,13664000
12575,505437,Astra Credit,85800000,311358000,36,6.53,10343000
12576,505439,FIFGROUP,94400000,352597000,48,4.77,8747000
12577,505442,BFI Finance,55100000,136153000,48,8.02,3746000
12578,505445,BCA Finance,234500000,567142000,48,7.80,15501000
12579,505446,Astra Credit,396200000,1062451000,36,8.03,36622000
12580,505447,BFI Finance,100800000,215661000,36,8.22,7467000
12581,505450,Adira Finance,96000000,179724000,48,4.30,4388000
12582,505453,BFI Finance,53300000,134512000,12,6.43,11930000
12583,505454,Mandiri Tunas Finance,110000000,281053000,36,5.76,9156000
12584,505455,BFI Finance,268200000,604704000,36,5.50,19568000
12585,505456,Adira Finance,100000000,224897000,60,7.70,5191000
12586,505457,Adira Finance,253400000,534589000,12,4.68,46633000
12587,505458,Astra Credit,44900000,128815000,36,4.14,4022000
12588,505459,Maybank Finance,108900000,306129000,48,5.71,7834000
12589,505462,Mandiri Tunas Finance,122800000,356387000,60,7.92,8291000
12590,505463,Mandiri Tunas Finance,98600000,218638000,24,9.03,10755000
12591,505465,BFI Finance,94500000,181890000,36,5.49,5884000
12592,505467,Maybank Finance,85900000,197594000,36,3.50,6065000
12593,505468,Astra Credit,180500000,439768000,60,8.32,10378000
12594,505469,BFI Finance,161200000,546980000,60,4.12,10994000
12595,505470,FIFGROUP,76700000,207016000,36,5.01,6614000
12596,505471,FIFGROUP,103000000,210464000,12,9.19,19150000
12597,505473,Adira Finance,100900000,207569000,60,6.43,4571000
12598,505476,Maybank Finance,222200000,467221000,48,7.14,12513000
12599,505479,Astra Credit,101800000,196457000,24,4.59,8937000
12600,505481,Astra Credit,159200000,542209000,12,9.30,49386000
12601,505483,Astra Credit,258100000,552644000,60,7.33,12586000
12602,505484,Mandiri Tunas Finance,138000000,495033000,60,9.46,12153000
12603,505487,Mandiri Tunas Finance,165000000,641304000,60,4.10,12879000
12604,505488,Mandiri Tunas Finance,51400000,139631000,48,4.59,3443000
12605,505489,Adira Finance,139100000,259057000,24,4.20,11700000
12606,505490,Adira Finance,118700000,274351000,48,3.85,6595000
12607,505491,BFI Finance,211500000,482694000,36,7.50,16425000
12608,505492,BFI Finance,81200000,315958000,24,3.95,14204000
12609,505494,Adira Finance,83000000,213481000,36,7.33,7234000
12610,505496,FIFGROUP,94300000,329387000,12,4.13,28582000
12611,505497,Mandiri Tunas Finance,97000000,224345000,48,4.41,5498000
12612,505500,BCA Finance,195500000,515899000,12,9.38,47024000
12613,505501,FIFGROUP,258100000,553643000,36,6.23,18253000
12614,505503,Maybank Finance,116800000,397241000,24,8.36,19319000
12615,505504,BCA Finance,210100000,617516000,24,4.48,28035000
12616,505505,Mandiri Tunas Finance,123900000,271149000,24,8.59,13238000
12617,505507,BCA Finance,283700000,549022000,12,6.78,48853000
12618,505510,Astra Credit,40000000,137045000,12,6.69,12184000
12619,505511,BFI Finance,66900000,254334000,12,7.94,22877000
12620,505513,Adira Finance,57500000,150847000,24,8.38,7338000
12621,505515,Mandiri Tunas Finance,71200000,236603000,60,7.49,5420000
12622,505517,Mandiri Tunas Finance,128400000,511848000,12,7.38,45801000
12623,505518,Mandiri Tunas Finance,112400000,298078000,24,3.99,13411000
12624,505519,Adira Finance,118700000,426088000,24,4.73,19433000
12625,505520,Adira Finance,86300000,255691000,48,5.76,6554000
12626,505522,Mandiri Tunas Finance,143200000,337652000,48,7.38,9110000
12627,505524,BFI Finance,111300000,271317000,48,7.74,7402000
12628,505525,Adira Finance,98700000,195894000,24,4.88,8958000
12629,505526,BFI Finance,68600000,204904000,60,4.06,4108000
12630,505527,FIFGROUP,109400000,327607000,48,4.02,7922000
12631,505528,BCA Finance,144500000,339238000,24,6.28,15910000
12632,505530,BCA Finance,46200000,139503000,12,7.26,12469000
12633,505531,Maybank Finance,53300000,185128000,24,5.04,8491000
12634,505532,BFI Finance,160300000,305234000,36,6.14,10040000
12635,505534,BFI Finance,118500000,293310000,12,8.52,26525000
12636,505535,Maybank Finance,64700000,256756000,12,7.55,23011000
12637,505536,BCA Finance,207500000,506563000,24,6.47,23838000
12638,505539,Mandiri Tunas Finance,46500000,135429000,36,7.82,4644000
12639,505540,FIFGROUP,501300000,1832475000,24,4.85,83759000
12640,505541,Mandiri Tunas Finance,52800000,179079000,48,8.24,4960000
12641,505545,FIFGROUP,101900000,196579000,36,5.76,6404000
12642,505546,Maybank Finance,216000000,428022000,60,3.75,8471000
12643,505547,BFI Finance,112400000,233920000,36,5.23,7517000
12644,505549,Adira Finance,90200000,315616000,12,8.39,28508000
12645,505550,FIFGROUP,127400000,332029000,12,4.37,28878000
12646,505551,Mandiri Tunas Finance,188900000,626617000,24,9.12,30871000
12647,505554,Mandiri Tunas Finance,244800000,595581000,12,8.98,54088000
12648,505555,Astra Credit,231800000,581275000,36,7.67,19861000
12649,505556,FIFGROUP,97300000,227819000,12,9.37,20763000
12650,505557,BFI Finance,101100000,194160000,12,3.75,16786000
12651,505558,Astra Credit,73200000,232938000,60,3.64,4588000
12652,505559,Astra Credit,1103500000,3215399000,12,7.51,288072000
12653,505563,Maybank Finance,106700000,304444000,36,8.64,10648000
12654,505564,Astra Credit,185000000,415288000,48,4.93,10357000
12655,505566,Maybank Finance,102600000,199875000,60,8.34,4720000
12656,505567,Astra Credit,53500000,154181000,60,3.77,3054000
12657,505569,FIFGROUP,67000000,141902000,36,6.26,4681000
12658,505571,FIFGROUP,136300000,333674000,60,5.07,6971000
12659,505573,FIFGROUP,157700000,328480000,12,7.08,29311000
12660,505574,BFI Finance,288500000,547774000,60,8.80,13146000
12661,505575,FIFGROUP,87400000,175892000,48,5.61,4486000
12662,505578,Mandiri Tunas Finance,99000000,332457000,48,3.65,7937000
12663,505579,Mandiri Tunas Finance,471300000,1120218000,48,4.96,27968000
12664,505582,Astra Credit,81400000,233618000,12,3.77,20202000
12665,505583,Adira Finance,91400000,209854000,60,9.37,5136000
12666,505585,Adira Finance,290200000,788609000,12,5.33,69220000
12667,505586,Adira Finance,153900000,434067000,48,6.39,11354000
12668,505588,Astra Credit,103900000,209231000,24,7.72,10064000
12669,505589,Astra Credit,97100000,233347000,48,6.63,6150000
12670,505590,FIFGROUP,180000000,396756000,12,4.59,34580000
12671,505593,Mandiri Tunas Finance,58800000,221364000,60,8.10,5183000
12672,505594,Maybank Finance,142600000,301955000,12,7.18,26969000
12673,505595,Astra Credit,400100000,1429291000,48,9.47,41056000
12674,505597,FIFGROUP,233100000,582306000,12,7.73,52276000
12675,505601,Astra Credit,79900000,188720000,48,5.64,4818000
12676,505605,Astra Credit,77100000,167322000,48,8.91,4728000
12677,505606,Mandiri Tunas Finance,57200000,111520000,60,6.73,2484000
12678,505610,BFI Finance,65900000,255334000,60,9.34,6242000
12679,505611,Adira Finance,56800000,177077000,24,4.70,8071000
12680,505612,BFI Finance,275600000,896227000,48,7.09,23966000
12681,505615,BCA Finance,80900000,233896000,36,5.66,7600000
12682,505617,Astra Credit,64200000,211968000,36,6.20,6983000
12683,505619,Maybank Finance,35800000,142577000,12,9.27,12982000
12684,505621,BFI Finance,100300000,295859000,48,5.35,7482000
12685,505622,Adira Finance,272900000,538510000,12,3.84,46599000
12686,505623,Adira Finance,133200000,302808000,12,7.97,27245000
12687,505624,Adira Finance,66500000,184138000,48,9.30,5263000
12688,505625,Adira Finance,128500000,292634000,60,5.31,6172000
12689,505626,BCA Finance,112600000,378686000,12,9.43,34533000
12690,505630,Mandiri Tunas Finance,157500000,332343000,60,7.02,7483000
12691,505631,Maybank Finance,64000000,245024000,48,7.19,6572000
12692,505632,BCA Finance,126400000,323261000,36,4.96,10315000
12693,505634,Maybank Finance,258500000,568339000,60,4.61,11655000
12694,505636,BCA Finance,64100000,149020000,36,6.31,4923000
12695,505637,Mandiri Tunas Finance,153200000,328984000,48,7.27,8846000
12696,505638,Astra Credit,272000000,518098000,12,7.60,46456000
12697,505639,FIFGROUP,59500000,193580000,12,5.82,17070000
12698,505640,Mandiri Tunas Finance,142500000,356112000,48,5.23,8971000
12699,505641,FIFGROUP,101500000,358817000,12,7.06,32012000
12700,505642,BFI Finance,110600000,310312000,12,7.29,27744000
12701,505643,Adira Finance,176900000,422611000,24,6.64,19947000
12702,505644,Maybank Finance,130200000,300591000,48,6.67,7933000
12703,505647,Maybank Finance,235700000,617779000,36,7.28,20908000
12704,505648,Adira Finance,199700000,652891000,48,8.50,18226000
12705,505649,Adira Finance,86200000,246245000,48,3.60,5868000
12706,505652,Maybank Finance,85800000,213345000,24,5.02,9781000
12707,505653,Astra Credit,62300000,226633000,60,8.21,5327000
12708,505654,BFI Finance,64700000,138652000,12,6.81,12341000
12709,505655,Maybank Finance,370600000,1304501000,36,3.66,40214000
12710,505659,BCA Finance,71500000,235526000,60,5.29,4963000
12711,505662,Adira Finance,121500000,287646000,48,6.39,7524000
12712,505664,Astra Credit,75800000,189046000,60,4.04,3787000
12713,505665,Astra Credit,82100000,268438000,12,5.72,23649000
12714,505666,Astra Credit,65600000,180043000,60,8.07,4211000
12715,505669,Maybank Finance,131800000,353159000,48,4.06,8552000
12716,505670,BCA Finance,80100000,218379000,12,8.68,19777000
12717,505671,Mandiri Tunas Finance,82200000,242697000,48,8.11,6696000
12718,505673,BFI Finance,214300000,633740000,12,5.83,55890000
12719,505675,Maybank Finance,82900000,171179000,12,4.28,14875000
12720,505676,Astra Credit,63400000,187571000,12,9.09,17051000
12721,505678,BCA Finance,190300000,393560000,60,9.00,9511000
12722,505679,Astra Credit,89000000,182173000,48,5.43,4619000
12723,505680,BCA Finance,69100000,198743000,48,8.67,5576000
12724,505682,BCA Finance,158400000,337437000,24,4.47,15316000
12725,505685,FIFGROUP,100200000,224697000,48,5.56,5722000
12726,505686,BCA Finance,121200000,290610000,60,9.28,7090000
12727,505687,Mandiri Tunas Finance,591100000,1142498000,36,6.96,38362000
12728,505688,Astra Credit,59800000,151655000,24,4.21,6851000
12729,505689,Mandiri Tunas Finance,61800000,118131000,12,8.80,10710000
12730,505690,BCA Finance,199900000,635486000,24,7.61,30508000
12731,505694,Mandiri Tunas Finance,161000000,529309000,12,9.27,48197000
12732,505695,BFI Finance,93900000,208575000,24,3.56,9309000
12733,505696,Mandiri Tunas Finance,61500000,178815000,36,4.56,5646000
12734,505697,Maybank Finance,193600000,533450000,60,6.81,11918000
12735,505698,Maybank Finance,39400000,138644000,36,6.58,4611000
12736,505699,Adira Finance,243500000,586780000,48,9.27,16757000
12737,505700,FIFGROUP,183200000,410539000,36,4.69,13008000
12738,505701,BCA Finance,182100000,476019000,36,4.68,15079000
12739,505703,BCA Finance,88100000,168532000,60,5.00,3511000
12740,505704,FIFGROUP,85200000,214833000,12,8.45,19415000
12741,505706,BCA Finance,90700000,268385000,48,6.10,6955000
12742,505707,Astra Credit,62300000,116410000,12,3.85,10074000
12743,505709,Astra Credit,52000000,136256000,60,7.66,3140000
12744,505712,Mandiri Tunas Finance,222700000,623453000,60,8.93,15030000
12745,505713,Maybank Finance,208000000,668900000,12,6.92,59598000
12746,505720,BCA Finance,138100000,356627000,12,6.71,31713000
12747,505721,BCA Finance,55400000,127750000,48,4.44,3134000
12748,505722,FIFGROUP,113900000,230533000,36,4.16,7202000
12749,505725,Astra Credit,276900000,577800000,60,6.03,12533000
12750,505726,BFI Finance,180100000,484346000,24,5.17,22267000
12751,505727,Maybank Finance,375900000,776058000,60,5.30,16361000
12752,505729,Adira Finance,106200000,214923000,12,8.73,19473000
12753,505730,Maybank Finance,100600000,316982000,60,6.50,7000000
12754,505731,Astra Credit,105400000,240365000,24,8.77,11771000
12755,505732,BCA Finance,170000000,443608000,60,9.27,10820000
12756,505733,FIFGROUP,106700000,416776000,60,4.53,8519000
12757,505734,Mandiri Tunas Finance,69400000,176243000,12,8.52,15938000
12758,505735,Maybank Finance,178800000,539481000,48,6.23,14039000
12759,505736,BFI Finance,298600000,580964000,60,5.47,12330000
12760,505737,Maybank Finance,99700000,221423000,60,9.44,5432000
12761,505738,BFI Finance,81200000,204070000,12,4.18,17716000
12762,505739,Mandiri Tunas Finance,62200000,211637000,48,6.00,5467000
12763,505740,BCA Finance,72700000,138089000,36,4.31,4331000
12764,505743,Adira Finance,52900000,191189000,24,5.38,8823000
12765,505745,Adira Finance,194200000,609107000,12,8.28,54961000
12766,505747,BCA Finance,260900000,544516000,36,4.79,17298000
12767,505750,BCA Finance,74300000,229840000,12,3.54,19831000
12768,505753,Adira Finance,175700000,502177000,12,6.78,44685000
12769,505755,Mandiri Tunas Finance,196300000,594131000,24,8.56,28993000
12770,505758,FIFGROUP,128400000,455127000,24,9.06,22399000
12771,505759,Maybank Finance,141900000,500124000,48,8.41,13924000
12772,505761,Adira Finance,40500000,154527000,48,8.32,4290000
12773,505762,Adira Finance,66400000,257609000,60,7.94,5997000
12774,505764,BFI Finance,65900000,223255000,12,6.54,19821000
12775,505765,Mandiri Tunas Finance,1082700000,2295030000,24,6.19,107464000
12776,505766,BCA Finance,72100000,172100000,48,5.48,4371000
12777,505769,BFI Finance,79700000,185368000,36,5.04,5927000
12778,505770,BFI Finance,173000000,507208000,12,4.14,44017000
12779,505771,Maybank Finance,80100000,221820000,36,8.38,7710000
12780,505773,BFI Finance,110400000,232701000,12,8.95,21127000
12781,505774,FIFGROUP,109700000,212533000,12,8.59,19232000
12782,505776,Maybank Finance,108100000,226232000,60,4.54,4626000
12783,505777,Maybank Finance,69200000,237493000,60,3.62,4674000
12784,505778,FIFGROUP,72800000,197374000,48,8.68,5539000
12785,505779,Mandiri Tunas Finance,90600000,303339000,48,5.98,7831000
12786,505782,Mandiri Tunas Finance,59700000,132330000,48,3.58,3151000
12787,505785,BFI Finance,238200000,484632000,12,7.50,43414000
12788,505786,BCA Finance,549300000,1039443000,36,4.85,33074000
12789,505787,BFI Finance,161700000,323703000,36,5.64,10513000
12790,505789,Maybank Finance,92500000,209975000,36,5.22,6746000
12791,505790,Mandiri Tunas Finance,128800000,319085000,24,8.26,15491000
12792,505791,Maybank Finance,206400000,641307000,60,6.57,14199000
12793,505792,BFI Finance,64100000,149020000,60,4.35,3023000
12794,505793,BCA Finance,205200000,404301000,60,7.13,9140000
12795,505794,Astra Credit,171700000,634049000,24,6.89,30059000
12796,505795,Adira Finance,701600000,2683900000,36,6.07,88128000
12797,505796,BFI Finance,239000000,457081000,48,9.35,13083000
12798,505802,Maybank Finance,183000000,597774000,60,5.37,12637000
12799,505803,Maybank Finance,206800000,650120000,60,8.31,15337000
12800,505805,FIFGROUP,59400000,200673000,60,3.81,3981000
12801,505806,FIFGROUP,88700000,166267000,36,9.16,5887000
12802,505807,FIFGROUP,187300000,596804000,24,7.20,28447000
12803,505810,Maybank Finance,194200000,428510000,12,5.22,37573000
12804,505814,Mandiri Tunas Finance,73900000,172742000,36,8.69,6049000
12805,505815,BCA Finance,90700000,180029000,60,4.87,3731000
12806,505817,Adira Finance,52100000,125611000,48,7.35,3386000
12807,505818,Adira Finance,292200000,557061000,12,8.31,50279000
12808,505819,Adira Finance,54400000,190799000,24,5.44,8814000
12809,505821,Maybank Finance,81900000,236337000,12,3.98,20478000
12810,505822,BFI Finance,95900000,327787000,12,8.70,29692000
12811,505823,Adira Finance,108100000,295829000,24,3.89,13285000
12812,505825,FIFGROUP,198800000,635254000,60,5.91,13716000
12813,505828,Adira Finance,86200000,236477000,24,6.26,11086000
12814,505830,BFI Finance,129600000,293532000,48,5.25,7399000
12815,505831,BFI Finance,235200000,649470000,36,5.07,20784000
12816,505832,BFI Finance,98400000,212622000,12,7.40,19029000
12817,505834,Astra Credit,131000000,272485000,36,7.04,9167000
12818,505837,Maybank Finance,138800000,301981000,48,6.33,7884000
12819,505838,Mandiri Tunas Finance,188700000,512265000,48,9.43,14697000
12820,505839,Maybank Finance,109000000,205574000,60,7.73,4750000
12821,505840,FIFGROUP,144100000,293240000,60,4.74,6045000
12822,505842,Astra Credit,136600000,341255000,48,4.12,8281000
12823,505843,Astra Credit,134600000,335152000,60,7.92,7797000
12824,505844,FIFGROUP,98000000,234112000,36,7.45,7956000
12825,505845,Mandiri Tunas Finance,42800000,146455000,24,6.95,6950000
12826,505846,Mandiri Tunas Finance,109700000,210313000,48,7.41,5680000
